"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.787267109E2,-2.251487350E1,3.944067383E1,-2.566207886E1
1.787765729E2,-2.101108932E1,4.029508591E1,-2.581185913E1
1.788264359E2,-1.899866867E1,4.068075943E1,-2.472962952E1
1.788762989E2,-1.748006058E1,4.074338150E1,-2.502264404E1
1.789261609E2,-1.757316208E1,4.105228424E1,-2.532392883E1
1.789760239E2,-1.741779709E1,4.070008087E1,-2.427500916E1
1.790258859E2,-1.755307388E1,4.041628265E1,-2.356065369E1
1.790757489E2,-1.880718994E1,3.917227936E1,-2.389198303E1
1.791256109E2,-2.008043671E1,3.794916534E1,-2.439013672E1
1.791754739E2,-2.150343704E1,3.740005112E1,-2.483480835E1
1.792253359E2,-2.287871361E1,3.614878845E1,-2.514120483E1
1.792751989E2,-2.400933266E1,3.419194794E1,-2.381610107E1
1.793250609E2,-2.465046120E1,3.229370499E1,-2.542544556E1
1.793749239E2,-2.625615120E1,3.030366135E1,-2.550073242E1
1.794247859E2,-2.671803665E1,2.857725143E1,-2.554577637E1
1.794746489E2,-2.691065216E1,2.697476196E1,-2.699093628E1
1.795245119E2,-2.709918594E1,2.634998322E1,-2.619100952E1
1.795743739E2,-2.677747345E1,2.637104797E1,-2.590039062E1
1.796242372E2,-2.646421242E1,2.667702484E1,-2.693562317E1
1.796740992E2,-2.542808342E1,2.758520889E1,-2.563404846E1
1.797239622E2,-2.447959137E1,2.862404251E1,-2.436253357E1
1.797738243E2,-2.385328102E1,2.905587006E1,-2.396710205E1
1.798236872E2,-2.310418510E1,2.949373627E1,-2.153987122E1
1.798735492E2,-2.252674484E1,3.005622101E1,-2.046882629E1
1.799234122E2,-2.229079437E1,3.029187775E1,-2.000662231E1
1.799732752E2,-2.261804199E1,3.048807907E1,-1.900013733E1
1.800231372E2,-2.249944305E1,3.050157928E1,-1.811981201E1
1.800730002E2,-2.376967049E1,3.002655792E1,-1.840653992E1
1.801228622E2,-2.459158897E1,2.924271774E1,-1.788069153E1
1.801727252E2,-2.442501259E1,2.936551666E1,-1.782424927E1
1.802225882E2,-2.427730560E1,2.850582886E1,-1.840518188E1
1.802724502E2,-2.407689667E1,2.754893112E1,-1.773579407E1
1.803223132E2,-2.416769409E1,2.641072464E1,-1.847332764E1
1.803721752E2,-2.444248199E1,2.560156631E1,-1.911679077E1
1.804220382E2,-2.440477371E1,2.460738373E1,-1.946342468E1
1.804719012E2,-2.577374268E1,2.417823792E1,-2.031179810E1
1.805217632E2,-2.675491905E1,2.312082672E1,-2.248590088E1
1.805716262E2,-2.801701736E1,2.199211884E1,-2.231044006E1
1.806214887E2,-2.948087883E1,2.164093399E1,-2.379536438E1
1.806713517E2,-2.985812187E1,2.236134338E1,-2.433137512E1
1.807212147E2,-2.955830002E1,2.360866547E1,-2.270967102E1
1.807710767E2,-2.797219276E1,2.756855774E1,-2.221481323E1
1.808209397E2,-2.750289345E1,3.088020325E1,-2.041398621E1
1.808708017E2,-2.502822685E1,3.261315536E1,-2.028952026E1
1.809206647E2,-2.164335632E1,3.586236191E1,-2.240275574E1
1.809705277E2,-1.998647690E1,3.785914612E1,-2.190222168E1
1.810203897E2,-1.744671631E1,3.885956955E1,-2.228099060E1
1.810702527E2,-1.692047501E1,4.019753265E1,-2.394168091E1
1.811201147E2,-1.761001968E1,4.088113022E1,-2.489186096E1
1.811699777E2,-1.759342957E1,4.108456802E1,-2.532800293E1
1.812198407E2,-1.953703690E1,4.135930252E1,-2.645678711E1
1.812697027E2,-2.227417755E1,4.038628006E1,-2.684565735E1
1.813195657E2,-2.536970329E1,3.859168625E1,-2.620855713E1
1.813694287E2,-2.906652832E1,3.601477814E1,-2.787452698E1
1.814192907E2,-3.182608032E1,3.287851334E1,-2.919914246E1
1.814691537E2,-3.432949066E1,2.991212082E1,-3.014146423E1
1.815190167E2,-3.710567474E1,2.517982101E1,-3.246694946E1
1.815688787E2,-3.913070679E1,2.183282852E1,-3.211390686E1
1.816187408E2,-4.066164398E1,1.891221809E1,-3.214311218E1
1.816686028E2,-4.175380325E1,1.863487244E1,-3.304045105E1
1.817184658E2,-4.308884811E1,1.938732147E1,-3.068153381E1
1.817683288E2,-4.449294662E1,2.110091019E1,-2.732228088E1
1.818181908E2,-4.417745972E1,2.463888550E1,-2.655091858E1
1.818680538E2,-4.362046051E1,2.786036301E1,-2.394125366E1
1.819179168E2,-4.352103043E1,3.066876984E1,-2.223500061E1
1.819677788E2,-4.155172729E1,3.510721970E1,-2.290750122E1
1.820176418E2,-4.011034012E1,3.822483063E1,-2.051217651E1
1.820675048E2,-3.884942245E1,3.974003220E1,-1.988273621E1
1.821173668E2,-3.952038956E1,4.008768845E1,-2.087948608E1
1.821672298E2,-3.978151703E1,3.841106796E1,-2.134313965E1
1.822170928E2,-4.031433868E1,3.438282394E1,-2.237361145E1
1.822669548E2,-4.115443420E1,2.984523392E1,-2.267063904E1
1.823168178E2,-4.040073013E1,2.528597260E1,-2.183113098E1
1.823666808E2,-3.900223160E1,1.963283920E1,-2.260327148E1
1.824165428E2,-3.693301392E1,1.563055229E1,-2.446687317E1
1.824664058E2,-3.364581299E1,1.230985069E1,-2.455940247E1
1.825162688E2,-3.179372787E1,9.613538742E0,-2.518086243E1
1.825661308E2,-3.072768784E1,8.014991760E0,-2.638278198E1
1.826159940E2,-2.940460587E1,6.127227783E0,-2.665672302E1
1.826658560E2,-2.822333717E1,5.866275787E0,-2.811750793E1
1.827157190E2,-2.772754478E1,5.775506973E0,-2.810597229E1
1.827655820E2,-2.725583267E1,6.462469101E0,-2.624510193E1
1.828154440E2,-2.736706734E1,8.078733444E0,-2.650010681E1
1.828653070E2,-2.748709297E1,8.982816696E0,-2.671870422E1
1.829151700E2,-2.719474983E1,9.250085831E0,-2.514178467E1
1.829650330E2,-2.735108376E1,1.062323189E1,-2.566120911E1
1.830148950E2,-2.765029716E1,1.116436577E1,-2.582229614E1
1.830647580E2,-2.679940796E1,1.005300903E1,-2.487408447E1
1.831146210E2,-2.680835152E1,1.001888466E1,-2.592434692E1
1.831644830E2,-2.688188553E1,1.022592163E1,-2.719563293E1
1.832143460E2,-2.610500908E1,1.023586464E1,-2.662379456E1
1.832642090E2,-2.510685349E1,1.043805313E1,-2.754696655E1
1.833140710E2,-2.444282150E1,1.077332687E1,-2.753355408E1
1.833639340E2,-2.335864639E1,1.114526176E1,-2.683341980E1
1.834137970E2,-2.325315285E1,1.145936775E1,-2.821762085E1
1.834636590E2,-2.328535080E1,1.171762276E1,-2.836218262E1
1.835135220E2,-2.261628723E1,1.196844292E1,-2.722689819E1
1.835633850E2,-2.252919388E1,1.265162086E1,-2.751863098E1
1.836132466E2,-2.253721237E1,1.292809868E1,-2.796096802E1
1.836631096E2,-2.167968750E1,1.221522903E1,-2.713082886E1
1.837129726E2,-2.162463379E1,1.304132080E1,-2.823402405E1
1.837628346E2,-2.040530014E1,1.341072655E1,-2.773008728E1
1.838126976E2,-1.913899231E1,1.376985741E1,-2.635343933E1
1.838625606E2,-1.921872330E1,1.478566933E1,-2.709745789E1
1.839124226E2,-1.854196167E1,1.499089622E1,-2.719624329E1
1.839622856E2,-1.852983093E1,1.477759171E1,-2.647723389E1
1.840121486E2,-1.817761612E1,1.469810677E1,-2.713204956E1
1.840620116E2,-1.662435150E1,1.444026947E1,-2.668301392E1
1.841118736E2,-1.642545319E1,1.502572060E1,-2.586836243E1
1.841617366E2,-1.605655289E1,1.513420868E1,-2.644421387E1
1.842115996E2,-1.603912735E1,1.519137573E1,-2.627096558E1
1.842614616E2,-1.586901093E1,1.521854973E1,-2.566629028E1
1.843113246E2,-1.645716095E1,1.557135201E1,-2.587725830E1
1.843611876E2,-1.647221756E1,1.508135605E1,-2.516287231E1
1.844110496E2,-1.649707413E1,1.403408051E1,-2.431571960E1
1.844609126E2,-1.624238586E1,1.457188988E1,-2.441433716E1
1.845107756E2,-1.532095718E1,1.645326424E1,-2.280891418E1
1.845606376E2,-1.518660355E1,1.885496140E1,-2.063278198E1
1.846105009E2,-1.312204742E1,2.053787994E1,-2.047018433E1
1.846603639E2,-1.116112900E1,2.223943329E1,-1.932009888E1
1.847102259E2,-9.469894409E0,2.398116684E1,-1.676841736E1
1.847600889E2,-8.207885742E0,2.540662766E1,-1.557200623E1
1.848099519E2,-6.832420349E0,2.500561523E1,-1.621380615E1
1.848598149E2,-5.703945160E0,2.538548279E1,-1.713182068E1
1.849096769E2,-4.707870483E0,2.575031281E1,-1.794641113E1
1.849595399E2,-4.083030701E0,2.513439560E1,-1.742080688E1
1.850094029E2,-3.457565308E0,2.407304001E1,-1.746414185E1
1.850592649E2,-4.054080963E0,2.404925156E1,-1.825892639E1
1.851091279E2,-4.465335846E0,2.292839813E1,-1.833267212E1
1.851589909E2,-5.007389069E0,2.175959015E1,-1.783691406E1
1.852088529E2,-6.051994324E0,2.213713455E1,-1.874865723E1
1.852587159E2,-6.798862457E0,2.045146942E1,-1.826548767E1
1.853085789E2,-7.426330566E0,1.911333847E1,-1.893119812E1
1.853584419E2,-7.533481598E0,1.779255676E1,-1.990983582E1
1.854083039E2,-7.676773071E0,1.615975952E1,-2.000337219E1
1.854581669E2,-8.063804626E0,1.544060326E1,-2.080726624E1
1.855080299E2,-9.163509369E0,1.486786270E1,-2.140899658E1
1.855578919E2,-9.361007690E0,1.393098259E1,-2.015698242E1
1.856077552E2,-9.550193787E0,1.398355484E1,-2.050170898E1
1.856576182E2,-1.005581665E1,1.490823936E1,-2.040327454E1
1.857074802E2,-9.690177917E0,1.571443558E1,-1.860527039E1
1.857573432E2,-9.831718445E0,1.780360413E1,-1.788085938E1
1.858072062E2,-8.817680359E0,1.980946350E1,-1.694140625E1
1.858570682E2,-6.914012909E0,2.039387894E1,-1.557853699E1
1.859069312E2,-5.609516144E0,2.140133286E1,-1.479280090E1
1.859567942E2,-5.417278290E0,2.197283936E1,-1.473460388E1
1.860066572E2,-4.421634674E0,2.193492889E1,-1.500523376E1
1.860565192E2,-3.168605804E0,2.285607529E1,-1.599481201E1
1.861063823E2,-2.437961578E0,2.318003082E1,-1.688987732E1
1.861562452E2,-1.743896484E0,2.273189163E1,-1.670666504E1
1.862061072E2,-2.145301819E0,2.299279404E1,-1.745419312E1
1.862559703E2,-3.324665070E0,2.322908020E1,-1.858200073E1
1.863058332E2,-4.113986969E0,2.351779175E1,-1.849153137E1
1.863556952E2,-4.862346649E0,2.369554520E1,-1.959757996E1
1.864055583E2,-6.415092468E0,2.306841660E1,-2.034249878E1
1.864554212E2,-7.912498474E0,2.168509674E1,-2.148919678E1
1.865052842E2,-9.843742371E0,2.082485199E1,-2.301754761E1
1.865551463E2,-1.175388718E1,1.998918533E1,-2.486010742E1
1.866050091E2,-1.268426895E1,1.797324371E1,-2.505502319E1
1.866548721E2,-1.426802826E1,1.700022316E1,-2.568058777E1
1.867047341E2,-1.474068069E1,1.556158066E1,-2.579321289E1
1.867545971E2,-1.628270340E1,1.491294289E1,-2.402026367E1
1.868044601E2,-1.668634033E1,1.525487328E1,-2.367411804E1
1.868543221E2,-1.624876022E1,1.641429520E1,-2.228222656E1
1.869041851E2,-1.349665451E1,1.697386742E1,-2.136990356E1
1.869540481E2,-1.134265518E1,1.773434639E1,-2.171205139E1
1.870039101E2,-1.252325439E1,1.882825279E1,-2.130784607E1
1.870537731E2,-1.061206055E1,2.003461838E1,-2.196308899E1
1.871036361E2,-9.054344177E0,2.162269211E1,-2.259577942E1
1.871534991E2,-6.779106140E0,2.448291397E1,-2.437091064E1
1.872033611E2,-3.926315308E0,2.585590363E1,-2.476940918E1
1.872532241E2,-3.996059418E0,2.777911758E1,-2.549522400E1
1.873030871E2,-5.209774017E0,2.790326309E1,-2.708763123E1
1.873529491E2,-6.226619720E0,2.909394073E1,-2.633869934E1
1.874028121E2,-7.756484985E0,2.944241333E1,-2.587803650E1
1.874526751E2,-9.733238220E0,2.830806351E1,-2.574536133E1
1.875025371E2,-1.252542877E1,2.655706406E1,-2.545983887E1
1.875524001E2,-1.519411087E1,2.564989853E1,-2.458911133E1
1.876022631E2,-1.562483215E1,2.489502716E1,-2.490557861E1
1.876521251E2,-1.736931992E1,2.293632126E1,-2.499243164E1
1.877019881E2,-1.985818863E1,2.117768097E1,-2.464035034E1
1.877518511E2,-2.144409943E1,2.034822845E1,-2.461756897E1
1.878017131E2,-2.233863831E1,1.999747849E1,-2.401341248E1
1.878515761E2,-2.309051132E1,2.052635574E1,-2.336276245E1
1.879014391E2,-2.303845215E1,2.169268417E1,-2.295352173E1
1.879513011E2,-2.245959854E1,2.312591934E1,-2.163414001E1
1.880011641E2,-2.225323486E1,2.538680649E1,-2.100582886E1
1.880510271E2,-2.129290009E1,2.804153442E1,-2.077293396E1
1.881008901E2,-1.902094269E1,2.990029526E1,-2.070262146E1
1.881507521E2,-1.857637405E1,3.137379837E1,-2.025895691E1
1.882006151E2,-1.801582336E1,3.101587296E1,-2.129122925E1
1.882504781E2,-1.802071381E1,3.057394028E1,-2.081568909E1
1.883003401E2,-1.876437378E1,2.908703613E1,-2.263088989E1
1.883502031E2,-1.914536285E1,2.635102081E1,-2.499507141E1
1.884000661E2,-1.945397186E1,2.309193039E1,-2.492971802E1
1.884499281E2,-1.976091003E1,2.056708908E1,-2.432392883E1
1.884997911E2,-1.774158859E1,2.009226990E1,-2.611280823E1
1.885496541E2,-1.482199097E1,2.028773117E1,-2.767236328E1
1.885995157E2,-1.429497147E1,2.059803391E1,-2.765499878E1
1.886493787E2,-1.623122025E1,2.095924759E1,-2.671769714E1
1.886992418E2,-1.798135757E1,1.968839073E1,-2.686962891E1
1.887491037E2,-2.051571274E1,1.913130379E1,-2.676417542E1
1.887989667E2,-2.199772644E1,1.866081810E1,-2.681440735E1
1.888488298E2,-2.468502426E1,1.881105995E1,-2.338926697E1
1.888986917E2,-2.469233131E1,1.964675903E1,-2.255049133E1
1.889485547E2,-2.371794701E1,2.152350998E1,-2.112397766E1
1.889984178E2,-2.321018600E1,2.294394684E1,-1.986720276E1
1.890482797E2,-2.167541504E1,2.652814484E1,-1.834944153E1
1.890981427E2,-2.044298553E1,2.951849747E1,-1.648890686E1
1.891480058E2,-1.987402725E1,3.154212952E1,-1.684580994E1
1.891978677E2,-1.845471191E1,3.293997192E1,-1.683764648E1
1.892477307E2,-1.711671448E1,3.321177673E1,-1.767483521E1
1.892975938E2,-1.625388718E1,3.330501175E1,-1.917297363E1
1.893474557E2,-1.532489395E1,3.268116760E1,-2.001763916E1
1.893973187E2,-1.614766693E1,3.157728577E1,-1.968466187E1
1.894471818E2,-1.739195633E1,3.008670807E1,-1.978712463E1
1.894970437E2,-1.833428574E1,3.003221512E1,-2.105645752E1
1.895469067E2,-1.921222687E1,2.864726639E1,-2.293353271E1
1.895967698E2,-2.035639572E1,2.627327347E1,-2.438172913E1
1.896466324E2,-2.184096146E1,2.459005737E1,-2.584922791E1
1.896964954E2,-2.394438171E1,2.278010178E1,-2.716157532E1
1.897463584E2,-2.460765266E1,2.061531448E1,-2.833703613E1
1.897962204E2,-2.633334541E1,2.003219223E1,-2.847134399E1
1.898460834E2,-2.672869682E1,1.980210876E1,-2.674772644E1
1.898959464E2,-2.683400536E1,2.147863388E1,-2.496655273E1
1.899458084E2,-2.554335403E1,2.398429871E1,-2.438568115E1
1.899956714E2,-2.434723663E1,2.711650467E1,-2.315945435E1
1.900455344E2,-2.204306030E1,3.048187256E1,-2.085374451E1
1.900953964E2,-1.935863876E1,3.279208374E1,-1.979843140E1
1.901452594E2,-1.677573013E1,3.418201828E1,-2.041644287E1
1.901951224E2,-1.434677124E1,3.476256943E1,-2.088616943E1
1.902449844E2,-1.282699203E1,3.551280975E1,-2.181665039E1
1.902948474E2,-1.116055298E1,3.585117340E1,-2.168832397E1
1.903447104E2,-1.119636154E1,3.474709320E1,-2.190132141E1
1.903945724E2,-1.343547821E1,3.431620026E1,-2.227178955E1
1.904444354E2,-1.575762558E1,3.327575684E1,-2.267672729E1
1.904942974E2,-1.656619263E1,3.199217224E1,-2.282612610E1
1.905441604E2,-1.767428970E1,3.060072327E1,-2.373277283E1
1.905940234E2,-2.004673004E1,2.802991867E1,-2.428352356E1
1.906438850E2,-2.212352753E1,2.469987869E1,-2.552230835E1
1.906937480E2,-2.397195053E1,2.121628189E1,-2.682148743E1
1.907436110E2,-2.420089722E1,1.866435814E1,-2.789651489E1
