"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.896765146E1,-5.896736979E-1,2.378600985E-1,1.043429852E0
1.901751346E1,-6.134408116E-1,2.811522484E-1,1.046744704E0
1.906737646E1,-5.071189404E-1,-3.286534175E-2,1.118523002E0
1.911723946E1,-5.310677886E-1,1.175276265E-1,9.508154988E-1
1.916710246E1,-5.335946679E-1,-1.626211703E-1,1.071752667E0
1.921696546E1,-2.332830876E-1,-3.114628792E-1,1.054002881E0
1.926682746E1,-2.676932514E-2,-2.665798366E-1,1.052103043E0
1.931669046E1,-6.048772857E-2,-5.839281678E-1,8.444873691E-1
1.936655346E1,-8.239411563E-2,-5.503168106E-1,6.474786997E-1
1.941641646E1,3.183313832E-2,-7.210372686E-1,-8.047800511E-2
1.946627862E1,-2.022504359E-1,5.948079377E-2,2.416850775E-1
1.951614163E1,-3.380748928E-1,7.321743369E-1,1.891621947E-1
1.956600462E1,-1.541054398E-1,4.662081003E-1,5.852811504E-3
1.961586762E1,-1.222690865E-1,5.281299949E-1,-1.100850701E-1
1.966572963E1,-5.564058665E-3,1.207440943E-1,-5.321280956E-1
1.971559262E1,3.023310602E-1,3.068430126E-1,-6.033221483E-1
1.976545562E1,3.698283434E-1,2.144603804E-2,-8.017303944E-1
1.981531862E1,3.420061767E-1,-9.076095223E-1,-6.552216411E-1
1.986518062E1,3.164078891E-1,-9.622130990E-1,-6.202335954E-1
1.991504362E1,3.630137444E-1,-7.744302750E-1,-7.738447785E-1
1.996490662E1,1.509416848E-1,-5.476217866E-1,-8.243174553E-1
2.001476962E1,3.777031898E-1,-2.929058671E-1,-8.936148882E-1
2.006463262E1,4.894535542E-1,-1.544802040E-1,-1.131727695E0
2.011449462E1,4.272053838E-1,-2.100173943E-2,-1.204928041E0
2.016435762E1,3.957305551E-1,9.651337564E-2,-9.993295670E-1
2.021422062E1,4.488620758E-1,-6.644864380E-2,-8.310910463E-1
2.026408362E1,5.353450179E-1,1.731299236E-2,-6.412389278E-1
2.031394562E1,7.064096928E-1,-1.058506668E-1,-6.052373052E-1
2.036380862E1,6.074907184E-1,-4.903096855E-1,-5.760518909E-1
2.041367162E1,4.597243071E-1,-4.535584748E-1,-2.900030315E-1
2.046353433E1,3.646248281E-1,-7.848979831E-1,-1.468072534E-1
2.051339633E1,3.956915140E-1,-6.689896584E-1,6.718916446E-2
2.056325933E1,2.402245849E-1,-3.731061518E-1,5.029422045E-1
2.061312233E1,7.863461226E-2,-8.628516197E-1,6.844551563E-1
2.066298533E1,1.100666970E-1,-7.170081139E-1,1.045494080E0
2.071284733E1,3.264232278E-1,-6.749959588E-1,1.200147867E0
2.076271033E1,7.311443686E-1,-1.261063814E0,1.304589391E0
2.081257333E1,9.781832099E-1,-5.451262593E-1,1.619707227E0
2.086243633E1,1.014549732E0,-5.021588206E-1,1.548663378E0
2.091229833E1,7.401338816E-1,-4.965340793E-1,1.327363372E0
2.096216133E1,5.595623851E-1,-3.921640515E-1,1.133098841E0
2.101202433E1,5.052639842E-1,-3.271497488E-1,8.231482506E-1
2.106188633E1,6.234053969E-1,4.377536178E-1,2.932048142E-1
2.111174933E1,3.071699440E-1,4.721127748E-1,1.869784445E-1
2.116161233E1,1.809679270E-1,9.099245071E-1,-2.193538845E-1
2.121147533E1,4.163327515E-1,5.385524631E-1,-3.590437770E-1
2.126133733E1,3.468611240E-1,1.224327087E-1,-5.045949221E-1
2.131120033E1,9.754869938E-1,-8.702763170E-2,-8.643733263E-1
2.136106333E1,7.951610684E-1,-6.035848260E-1,-1.194622040E0
2.141092533E1,6.629485488E-1,-4.192313254E-1,-1.005128980E0
2.146078783E1,6.258858442E-1,1.825602353E-1,-1.476947427E0
2.151065083E1,6.996663213E-1,3.479727209E-1,-1.605191946E0
2.156051383E1,5.515112281E-1,3.377798498E-1,-1.353036761E0
2.161037583E1,1.191503629E-1,4.337549508E-1,-1.207965732E0
2.166023883E1,-2.437297106E-1,-2.647702992E-1,-1.169615984E0
2.171010183E1,-4.489174783E-1,-1.901415586E-1,-7.745294571E-1
2.175996483E1,-4.683648050E-1,-3.485572338E-2,-1.586046964E-1
2.180982683E1,-7.374550104E-1,-1.218973100E-1,2.009341419E-1
2.185968983E1,-8.256250620E-1,-5.723329186E-1,6.647183895E-1
2.190955283E1,-5.864785314E-1,-7.077929974E-1,1.110431790E0
2.195941483E1,-2.347007990E-1,-4.435200691E-1,1.429612756E0
2.200927783E1,-7.170879841E-2,-6.980732083E-1,1.814621568E0
2.205914083E1,2.898583561E-2,2.969232500E-1,2.002445221E0
2.210900283E1,-6.624026597E-2,5.822690949E-2,1.988649487E0
2.215886583E1,1.167028099E-1,1.881181598E-1,1.923894882E0
2.220872883E1,-1.098826826E-1,3.071389198E-1,1.095100284E0
2.225859183E1,1.457201503E-2,5.810314417E-1,8.706548214E-1
2.230845383E1,2.393556088E-1,9.796233177E-1,1.330916047E0
2.235831683E1,8.182703853E-1,-1.253846765E0,-9.560454488E-1
2.240817983E1,-1.805164963E-1,1.063879132E0,-1.381516695E0
2.245804258E1,1.522586495E-1,5.995028615E-1,1.868134439E-1
2.250790558E1,7.345138192E-1,1.358147502E0,-1.043162704E0
2.255776858E1,6.364397407E-1,-1.020576209E-1,-1.320234656E0
2.260763058E1,4.533896148E-1,8.567416109E-3,-4.817315042E-1
2.265749358E1,4.883411825E-1,-7.536857128E-1,-2.517651320E-1
2.270735658E1,-1.169744968E0,6.446874142E-1,-5.699486732E0
2.275721958E1,1.363278925E-1,1.649469972E0,-2.516871214E0
2.280708158E1,-5.790348053E-1,-8.441035450E-2,-1.205348134E0
2.285694458E1,-1.920216084E-1,1.307076097E0,-4.380716085E-1
2.290680758E1,-6.315840483E-1,-6.472150981E-2,4.247501791E-1
2.295666958E1,-5.167023540E-1,-6.257141232E-1,9.726911783E-1
2.300653258E1,-5.465380549E-1,-4.301515818E-1,1.594206095E0
2.305639558E1,-6.838840246E-1,-3.995841742E-2,1.779835463E0
2.310625758E1,-6.938579679E-1,3.918871284E-1,2.105538368E0
2.315612058E1,-8.064619899E-1,9.246671796E-1,1.813466311E0
2.320598358E1,-8.315671086E-1,1.038486719E0,1.505951881E0
2.325584558E1,-8.243945241E-1,1.311758161E0,6.480492353E-1
2.330570858E1,-3.686419129E-1,1.471126795E0,-5.610044003E-1
2.335557158E1,-1.492245942E-1,5.989019275E-1,-9.521131516E-1
2.340543358E1,6.192210689E-2,3.256624937E-1,-1.245910883E0
2.345529558E1,1.662374288E-2,-7.314695418E-2,-1.619725347E0
2.350515858E1,3.321685195E-1,8.205516934E-1,-1.477681518E0
2.355502058E1,2.800228894E-1,7.588353008E-2,-1.709804296E0
2.360488358E1,5.652928352E-1,-9.997485578E-2,-1.676401019E0
2.365474658E1,6.593772769E-1,-2.050304860E-1,-1.550774455E0
2.370460858E1,4.119589627E-1,-4.629193991E-2,-1.282669067E0
2.375447158E1,-4.019366205E-1,-8.437644839E-1,-8.702450395E-1
2.380433458E1,-7.294633389E-1,-1.050526023E0,-7.218723893E-1
2.385419658E1,-7.497611642E-1,-5.186467767E-1,1.096950248E-1
2.390405958E1,-3.383178413E-1,-5.255511403E-1,9.422589540E-1
2.395392258E1,-2.854142785E-1,-1.182786942E0,1.697187662E0
2.400378458E1,-3.136748075E-1,-9.487732053E-1,2.100136280E0
2.405364758E1,1.759372503E-1,-4.869357347E-1,2.600555897E0
2.410350958E1,4.967473745E-1,-3.319888115E-1,2.316545963E0
2.415337258E1,8.456938863E-1,-2.269213498E-1,1.450366259E0
2.420323558E1,4.593688250E-1,-3.334164619E-2,6.631887555E-1
2.425309758E1,3.272276819E-1,-1.281673461E-2,-2.857073247E-1
2.430296058E1,4.319385290E-1,7.155554891E-1,-4.946929514E-1
2.435282358E1,2.161692232E-1,-3.243200183E-1,-8.600957394E-1
2.440268558E1,3.262384832E-1,1.213280633E-1,-1.234264970E0
2.445254908E1,3.908263743E-1,7.976160049E-1,-2.044002056E0
2.450241208E1,6.212642789E-1,7.512841821E-1,-2.115411282E0
2.455227408E1,5.928066373E-1,4.442974031E-1,-1.684280872E0
2.460213708E1,5.296962857E-1,9.144598246E-1,-1.800811291E0
2.465199908E1,4.227143712E-3,5.701940656E-1,-1.411862969E0
2.470186208E1,-8.647557497E-1,-5.079303682E-2,-7.460955977E-1
2.475172508E1,-1.184213877E0,-3.161407709E-1,2.161871493E-1
2.480158708E1,-1.023348093E0,-5.768796206E-1,1.106496215E0
2.485145008E1,-6.236329079E-1,-3.587942421E-1,1.725817680E0
2.490131308E1,-6.286046505E-1,1.512271613E-1,2.266219378E0
2.495117508E1,-6.546892524E-1,-1.083758622E-1,2.261726141E0
2.500103808E1,-5.839059949E-1,-2.151695937E-1,2.255982161E0
2.505090008E1,-3.265573084E-1,5.463218689E-1,1.347650051E0
2.510076308E1,-2.496305406E-1,4.398700893E-1,3.005666733E-1
2.515062608E1,4.538642168E-1,-1.916230321E-1,-8.269716501E-1
2.520048808E1,5.024746656E-1,-2.506077290E-1,-1.265276194E0
2.525035108E1,4.638373554E-1,-2.420384437E-1,-9.672966599E-1
2.530021308E1,3.532586694E-1,-1.677138209E-1,-1.645905256E0
2.535007608E1,4.375434518E-1,7.546035647E-1,-2.207705021E0
2.539993908E1,3.229545355E-1,2.414885908E-1,-2.210112810E0
2.544980137E1,4.605508745E-1,6.952567101E-1,-1.895794034E0
2.549966438E1,1.703084111E-1,3.901583850E-1,-1.561716795E0
2.554952637E1,-6.285239458E-1,-1.657084376E-1,-5.766410232E-1
2.559938937E1,-9.452406168E-1,-6.752991676E-1,4.612055123E-1
2.564925237E1,-1.015162230E0,-9.755346179E-1,1.327007651E0
2.569911437E1,-7.632762790E-1,-7.423820496E-1,1.866178274E0
2.574897737E1,-4.327396154E-1,-1.705031097E-1,2.263216496E0
2.579883937E1,-4.060731232E-1,-2.877553403E-1,2.492636919E0
2.584870237E1,-2.366260588E-1,-3.449027538E-1,2.320423365E0
2.589856537E1,-1.421935856E-2,2.707650363E-1,1.642794609E0
2.594842737E1,-6.839776784E-2,5.290230513E-1,5.709165931E-1
2.599829037E1,3.308518827E-1,2.152733654E-1,-7.184829712E-1
2.604815237E1,3.676941991E-1,-3.870790824E-2,-1.106717706E0
2.609801537E1,3.254608512E-1,-1.953569651E-1,-9.576762319E-1
2.614787837E1,4.489908814E-1,-4.346301556E-1,-1.434518814E0
2.619774037E1,7.694895864E-1,5.742106438E-1,-2.293823957E0
2.624760337E1,1.121615767E0,3.542497158E-1,-2.095794916E0
2.629746537E1,9.370985627E-1,1.940105557E-1,-1.700061679E0
2.634732837E1,5.069990754E-1,4.057329297E-1,-1.619209647E0
2.639719037E1,-8.292490989E-2,1.449766010E-1,-1.035291672E0
2.644705346E1,-5.340533257E-1,-1.878051907E-1,6.170324516E-3
2.649691646E1,-8.431198001E-1,-7.424291968E-1,9.318411946E-1
2.654677846E1,-8.974426389E-1,-5.821939707E-1,1.764626622E0
2.659664146E1,-6.393547058E-1,-4.034097791E-1,2.495667934E0
2.664650346E1,-6.380890608E-1,-1.514177918E-1,2.220457315E0
2.669636646E1,-5.057990551E-1,-2.053795606E-1,2.331601381E0
2.674622846E1,-3.917041719E-1,4.231433570E-1,1.834789753E0
2.679609146E1,-1.262221783E-1,1.731947064E-1,1.066670299E0
2.684595346E1,1.124119684E-1,-2.706665918E-2,1.198583171E-1
2.689581646E1,2.457620353E-1,-1.855988353E-1,-4.360475838E-1
2.694567946E1,1.076715998E-4,-4.874613285E-1,-3.834414482E-1
2.699554146E1,8.894925565E-2,-6.823715568E-2,-5.214869976E-1
2.704540446E1,6.005236879E-2,2.815009654E-1,-5.949444771E-1
2.709526646E1,5.727535114E-2,-3.609365597E-2,-4.317184985E-1
2.714512946E1,4.583228379E-2,-1.306124926E-1,-1.554073095E-1
2.719499146E1,9.551567584E-2,7.414177060E-2,-1.688682437E-1
2.724485446E1,8.669967949E-2,9.460038692E-2,-2.082396299E-2
2.729471646E1,5.791090056E-2,7.336568832E-2,3.369329497E-2
2.734457946E1,5.080267042E-2,-1.151033677E-2,1.936606690E-2
2.739444246E1,1.078077778E-1,6.840568781E-2,9.336793795E-3
2.744430358E1,7.509883493E-2,-1.403220091E-2,-1.400874183E-2
2.749416658E1,3.740884364E-2,1.307606138E-2,-2.757866308E-2
2.754402858E1,-1.627780730E-3,7.674629241E-2,3.191567957E-2
2.759389158E1,-4.770572297E-3,-2.019193023E-2,1.290237904E-2
2.764375358E1,-6.844448298E-2,4.589935765E-2,1.047430187E-2
2.769361658E1,-9.064112604E-2,1.943062060E-2,4.607560486E-2
2.774347858E1,-1.593170166E-1,-6.238283962E-2,1.094485521E-1
2.779334158E1,-8.045814931E-2,9.495474398E-2,1.198148131E-1
2.784320358E1,-1.077094600E-1,1.442024410E-1,1.065078452E-1
2.789306658E1,-1.591240466E-1,1.176834628E-1,5.922823027E-2
2.794292858E1,-2.162018418E-1,1.452664584E-1,2.762808278E-2
2.799279158E1,-1.713680774E-1,4.954902455E-2,-1.697462983E-2
2.804265358E1,-1.262829900E-1,6.806737930E-2,-6.832036655E-3
2.809251658E1,-1.656830162E-1,8.207944222E-3,-5.652913824E-2
2.814237958E1,-1.526151597E-1,-8.710946888E-3,-2.527948469E-2
2.819224158E1,-1.318120062E-1,-1.043532118E-1,-3.501363564E-3
2.824210458E1,-4.691988602E-2,-1.299949139E-1,6.200492010E-2
2.829196658E1,4.749311600E-3,-1.573116034E-1,1.395278722E-1
2.834182958E1,3.882971127E-3,-1.574611515E-1,1.507225186E-1
2.839169158E1,-3.007818200E-2,-1.120291352E-1,2.462433279E-1
2.844155521E1,-1.011139806E-2,-9.957353026E-2,2.439362258E-1
2.849141721E1,1.485174149E-2,-1.091230884E-1,2.689909935E-1
2.854128021E1,-4.096389748E-3,-1.120104268E-1,2.252600342E-1
2.859114221E1,-8.579616249E-2,-2.268858999E-1,2.224206328E-1
2.864100521E1,-8.669604361E-2,-9.371389449E-2,2.877203822E-1
2.869086721E1,-3.245824203E-2,-1.213423833E-1,2.091043442E-1
2.874073021E1,7.615491748E-2,-1.860096306E-1,2.093417794E-1
2.879059221E1,1.132643446E-1,-2.628452778E-1,1.072828174E-1
2.884045521E1,2.079298347E-1,-1.742097735E-1,-2.384023741E-2
2.889031721E1,1.432105154E-1,-1.393014044E-1,-4.373855889E-2
2.894018021E1,1.233477369E-1,-2.238232046E-1,8.514236659E-3
2.899004221E1,2.681982815E-1,-2.423315495E-1,1.124376059E-1
2.903990521E1,2.510412335E-1,-1.547894031E-1,6.983400136E-2
2.908976721E1,1.184519157E-1,-1.706893742E-1,-5.241772905E-2
2.913963021E1,6.456397474E-3,2.187731490E-2,-1.071330160E-2
2.918949221E1,1.257533580E-1,-9.041961282E-2,3.920370713E-2
2.923935521E1,1.582134664E-1,2.708574198E-2,7.328405231E-2
2.928921721E1,1.073338836E-1,3.649491444E-2,-5.540550221E-3
2.933908021E1,1.410696357E-1,-1.535232365E-1,-7.140125334E-2
2.938894221E1,1.107334122E-1,-1.045652181E-1,-6.260802597E-2
2.943880421E1,1.198512837E-1,2.935294509E-1,-3.400640190E-2
2.948866671E1,7.008399069E-2,-3.125787526E-2,-2.835195512E-2
2.953852871E1,4.134647548E-2,8.194602281E-2,-9.547365457E-2
2.958839171E1,1.151268333E-1,-7.298012823E-2,-1.048577428E-1
2.963825371E1,1.205092147E-1,2.736399323E-2,-3.663532436E-3
2.968811671E1,5.939833820E-2,7.858386636E-2,2.242442593E-2
2.973797871E1,-2.867879532E-2,2.495734096E-1,-5.071936548E-2
2.978784171E1,1.790694147E-2,2.508910894E-1,-8.127843589E-2
2.983770371E1,3.331717569E-3,-9.229533374E-3,-9.442153573E-2
2.988756671E1,-1.084258333E-1,1.539438218E-1,-1.220154315E-1
2.993742871E1,2.197572589E-2,5.088140443E-2,-4.217855632E-2
2.998729171E1,4.103913438E-3,-8.788606524E-2,-8.645522594E-2
3.003715371E1,1.986487806E-1,3.456700444E-1,1.341449767E-1
3.008701671E1,3.466112018E-1,-3.922335804E-2,3.015674651E-2
3.013687871E1,4.562433437E-2,1.953292787E-1,-3.548705485E-3
3.018674071E1,-5.464341119E-2,4.152282476E-1,8.772704750E-2
3.023660371E1,-5.788701400E-2,1.664658338E-1,-1.382969320E-2
3.028646571E1,-1.015728563E-1,1.538683623E-1,1.024828106E-1
3.033632871E1,-8.809603751E-2,2.957235575E-1,1.145167723E-1
3.038619071E1,-7.957952470E-2,1.132499203E-1,6.592549384E-2
3.043605371E1,-9.555689991E-2,3.682305515E-1,6.379629672E-2
3.048591646E1,-9.727517515E-2,-7.373140752E-2,1.719359495E-2
3.053577946E1,-2.880882621E-1,3.943392932E-1,4.707283527E-2
3.058564146E1,-1.158270240E-1,2.066412866E-1,-6.399615854E-2
3.063550346E1,-1.762237698E-1,3.834037483E-1,-1.954350434E-2
3.068536646E1,-1.673511714E-1,2.267388105E-1,-7.178981602E-2
3.073522846E1,-1.687633246E-1,1.970158666E-1,1.452164166E-2
3.078509146E1,-1.698261946E-1,1.732837558E-1,-5.897249095E-3
3.083495346E1,-1.362382770E-1,1.529079527E-1,-5.272382870E-2
3.088481646E1,-1.480776221E-1,1.566244364E-1,-8.010984212E-2
3.093467846E1,-1.530722380E-1,1.453926414E-1,-9.832010418E-2
3.098454146E1,-1.550919861E-1,1.692191809E-1,-1.372295022E-1
3.103440346E1,-1.384161860E-1,1.228453070E-1,-1.068197563E-1
3.108426546E1,-1.118226722E-1,1.531625986E-1,-4.996068031E-2
3.113412846E1,-1.001734808E-1,1.149788946E-1,3.083468787E-2
3.118399046E1,-7.555802166E-2,1.121459380E-1,4.984999821E-2
3.123385346E1,-1.074423194E-1,3.656925261E-2,5.412316322E-2
3.128371546E1,-8.729482442E-2,6.854283065E-2,1.056369580E-2
3.133357846E1,-6.998322904E-2,3.307790309E-2,-1.622685231E-2
3.138344046E1,-7.604509592E-2,6.181413680E-2,-4.101953283E-2
3.143330246E1,-7.245954871E-2,7.202714682E-2,-2.655612305E-2
3.148316558E1,-6.767480075E-2,8.683290333E-2,-1.447032858E-2
3.153302758E1,-5.882855132E-2,7.592962682E-2,-2.536682971E-2
3.158289058E1,-8.322245628E-2,5.210281909E-2,-6.541340798E-2
3.163275258E1,-9.577737749E-2,3.828302026E-2,-9.676472843E-2
3.168261458E1,-9.720951319E-2,1.074020788E-1,-4.724660516E-2
3.173247758E1,-6.004589051E-2,5.441065878E-2,-7.638541609E-2
3.178233958E1,-1.246812195E-2,5.756400153E-2,-1.262582988E-1
3.183220258E1,-4.198978096E-2,9.773356467E-2,-2.098119259E-1
3.188206458E1,-4.835487902E-2,-2.099898644E-2,-4.079314768E-1
3.193192758E1,5.348467082E-2,-5.347181857E-2,-5.156694651E-1
3.198178958E1,6.568033993E-2,-7.842179388E-2,-6.458854079E-1
3.203165158E1,7.273332030E-2,-8.475708216E-2,-7.472690344E-1
3.208151458E1,1.021271795E-1,-6.572662294E-2,-8.387383223E-1
3.213137658E1,6.541882455E-2,7.521356642E-2,-1.206032395E0
3.218123958E1,1.269797981E-1,8.049008250E-2,-1.220482707E0
3.223110158E1,2.393456101E-1,8.050522208E-2,-1.046952486E0
3.228096358E1,1.494685858E-1,2.409775704E-1,-7.138636708E-1
3.233082658E1,2.526527345E-1,1.008065492E-1,-6.906337738E-1
3.238068858E1,4.275934100E-1,-5.832106248E-2,-6.027560830E-1
3.243055158E1,7.665920258E-1,8.769088984E-2,-5.547580123E-1
3.248041321E1,6.719951630E-1,-1.869487613E-1,-4.241716266E-1
3.253027521E1,5.541565418E-1,-6.870532036E-2,-3.023608923E-1
3.258013821E1,2.579529881E-1,8.101285994E-2,-3.007924855E-1
3.263000021E1,-2.429867536E-2,2.457260042E-1,-3.177186549E-1
3.267986221E1,-1.274294406E-1,3.058273196E-1,-3.514487147E-1
3.272972521E1,-7.926337421E-2,1.041055471E-1,-3.544187546E-1
3.277958721E1,1.470422000E-1,2.451606840E-2,-3.263699114E-1
3.282945021E1,2.583547533E-1,5.878403038E-2,-2.923699021E-1
3.287931221E1,3.482528031E-1,1.194889620E-1,-1.479987651E-1
3.292917421E1,5.154774785E-1,2.000935748E-2,4.423947632E-2
3.297903721E1,4.652712941E-1,7.932963222E-2,6.322663277E-2
3.302889921E1,4.183237553E-1,3.726350367E-1,1.101127639E-1
3.307876221E1,3.420083523E-1,4.107611477E-1,2.295275629E-1
3.312862421E1,2.434986979E-1,3.631280959E-1,2.404718399E-1
3.317848621E1,2.254320681E-1,4.852201939E-1,3.732335269E-1
3.322834921E1,2.107133269E-1,7.064787149E-1,5.151568651E-1
3.327821121E1,-7.994754612E-2,6.913245320E-1,4.612293839E-1
3.332807321E1,-1.710320413E-1,5.675917268E-1,3.016019464E-1
3.337793621E1,-3.473538160E-1,4.468321800E-1,2.047610581E-1
3.342779821E1,-3.237283826E-1,6.272036433E-1,1.974441260E-1
3.347765983E1,-5.010727048E-1,5.682080984E-1,3.951793909E-2
3.352752283E1,-5.501192212E-1,4.482511282E-1,1.381003410E-1
3.357738483E1,-5.962620378E-1,9.525659680E-2,1.182001531E-1
3.362724783E1,-6.597901583E-1,-9.249587357E-2,1.073310524E-1
3.367710983E1,-4.275001884E-1,7.761085778E-2,1.668008566E-1
3.372697183E1,-4.494886994E-1,-4.619842768E-2,1.913072467E-1
3.377683483E1,-4.569920599E-1,-2.416807115E-1,2.061565220E-1
3.382669683E1,-6.211028099E-1,-6.005721688E-1,1.063126028E-1
3.387655883E1,-3.939788342E-1,-9.708118625E-3,1.525576860E-1
3.392642183E1,-3.947318494E-1,-3.324449956E-1,2.093364298E-1
3.397628383E1,-3.526696265E-1,-3.359093368E-1,3.485476673E-1
3.402614583E1,-2.398478538E-1,-1.415310055E-1,3.321967423E-1
3.407600883E1,-1.760845780E-1,-2.121723145E-1,3.317169845E-1
3.412587083E1,-8.429275453E-2,-1.052299961E-1,3.242535591E-1
3.417573283E1,-2.318704873E-1,-1.902422681E-2,3.820714355E-1
3.422559583E1,-2.934204042E-1,-7.449802756E-2,4.233942330E-1
3.427545783E1,-3.512294888E-1,-3.095194697E-2,4.553931653E-1
3.432531983E1,-1.776863486E-1,-7.258091867E-2,4.367463887E-1
3.437518283E1,-9.216212481E-2,-2.350456715E-1,5.758771896E-1
3.442504483E1,-4.566052556E-2,-2.550684512E-1,6.000618935E-1
3.447490721E1,-9.815756232E-2,-3.647843897E-1,6.404511929E-1
3.452477021E1,-3.224246204E-2,-4.425241053E-1,8.469954729E-1
3.457463221E1,-2.521721721E-1,-4.947791994E-1,7.724714875E-1
3.462449421E1,-1.003665179E-1,-6.316013336E-1,5.002023578E-1
3.467435721E1,-3.241479397E-1,-6.847941279E-1,2.726151347E-1
3.472421921E1,-2.448910624E-1,-4.962127805E-1,5.593425035E-2
3.477408121E1,-1.199187785E-1,-3.878653422E-2,1.130210310E-1
3.482394421E1,-1.042161137E-1,9.573100507E-2,-7.593774796E-2
3.487380621E1,-2.848634124E-1,-1.751416549E-2,-4.900423810E-2
3.492366821E1,-1.158607826E-1,6.937471777E-2,5.730522424E-2
3.497353121E1,-9.938420355E-2,2.842302322E-1,-9.013381600E-2
3.502339321E1,-1.905667186E-1,6.919808388E-1,1.635091901E-1
3.507325521E1,-2.422984838E-1,7.035708427E-1,-1.030292660E-1
3.512311821E1,-2.239778042E-1,5.157251358E-1,-6.695060432E-2
3.517298021E1,-9.020002186E-2,5.789440274E-1,-1.477220953E-1
3.522284221E1,1.543811336E-2,1.494420767E-1,-6.983660460E-1
3.527270521E1,-9.164518863E-2,2.317935973E-2,5.716204643E-2
3.532256721E1,1.139331423E-2,3.410791457E-1,-3.280853927E-1
3.537242921E1,-5.193572119E-2,-2.906582654E-1,-4.016758502E-1
3.542229221E1,1.209717393E-1,-6.815540045E-2,4.547953233E-2
3.547215425E1,1.849283576E-1,-7.466649413E-1,-2.655664682E-1
3.552201625E1,2.848890126E-1,-9.168339968E-1,-4.091766477E-1
3.557187825E1,3.460482657E-1,-4.337589741E-1,-4.163815677E-1
3.562174125E1,4.526655078E-1,-2.315147817E-1,-6.892859936E-1
3.567160325E1,4.845110476E-1,-9.823895246E-2,-6.678504348E-1
3.572146525E1,4.893275201E-1,4.191944748E-2,-5.797066689E-1
3.577132825E1,4.404080212E-1,-7.954733074E-2,-8.792086840E-1
3.582119025E1,4.143434167E-1,4.930459335E-2,-8.864220977E-1
3.587105225E1,4.762613773E-1,2.621282339E-1,-6.876961589E-1
3.592091525E1,4.068980217E-1,2.396039665E-1,-8.110501170E-1
3.597077725E1,5.209194422E-1,9.954059124E-2,-7.649238706E-1
3.602063925E1,3.961648345E-1,-3.574236333E-1,-6.389762163E-1
3.607050125E1,3.072080612E-1,-2.754818797E-1,-6.202866435E-1
3.612036425E1,-1.290925592E-1,-3.724395633E-1,-5.806122422E-1
3.617022625E1,-4.299858212E-1,-2.641021013E-1,-5.279327035E-1
3.622008825E1,-4.088906646E-1,-1.865333915E-1,-4.736216664E-1
3.626995125E1,-2.535248995E-1,-3.226392269E-1,-2.959149778E-1
3.631981325E1,-4.764209390E-1,-2.979264557E-1,1.512418538E-1
3.636967525E1,-5.190086365E-1,-1.767414808E-1,6.060052514E-1
3.641953725E1,-4.833939075E-1,-3.707991242E-1,9.493111968E-1
3.646939958E1,-5.236676931E-1,-3.780190647E-1,1.186259151E0
3.651926158E1,-2.648201883E-1,-5.447832346E-1,1.493378043E0
3.656912358E1,1.673432440E-1,-7.417299151E-1,1.724384665E0
3.661898658E1,5.568232536E-1,-5.356348157E-1,1.494233847E0
3.666884858E1,6.693437696E-1,-3.848286569E-1,1.484238625E0
3.671871058E1,3.839447796E-1,-1.574292034E-1,1.246090770E0
3.676857258E1,2.951667011E-1,2.773343623E-1,1.082166672E0
3.681843558E1,1.919873357E-1,4.083488882E-1,7.860996723E-1
3.686829758E1,3.019390628E-2,4.603984654E-1,1.649899781E-1
3.691815958E1,-9.050121903E-2,6.269674897E-1,-4.685581625E-1
3.696802258E1,5.288350582E-2,4.962006807E-1,-5.491627455E-1
3.701788458E1,2.110188082E-2,-5.798378587E-2,-4.678551555E-1
3.706774658E1,-2.443581522E-1,1.599482298E-1,-5.744367242E-1
3.711760858E1,-4.747318476E-2,2.867144942E-1,-1.054585457E0
3.716747158E1,-1.293272972E-1,3.305617571E-1,-1.194956541E0
3.721733358E1,1.130505800E-1,5.273318887E-1,-1.500266552E0
