"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.471354565E2,8.853489075E0,-3.411106567E0,-6.044580231E0
4.471853195E2,2.096989288E0,-1.932481384E-1,1.562301178E0
4.472351835E2,7.420369263E0,-5.656587067E0,6.777306519E0
4.472850465E2,1.393751678E0,-3.004102936E0,4.670288086E-1
4.473349105E2,4.544998627E0,-3.957620087E0,2.203417969E-1
4.473847735E2,7.408693542E0,-1.189546326E1,1.183439026E0
4.474346365E2,1.113369736E1,-1.327873672E1,3.815565491E0
4.474845005E2,1.418450317E1,-6.695875854E0,-1.758992157E0
4.475343635E2,1.888233398E1,-1.309402084E1,2.194436646E0
4.475842265E2,7.272177429E0,-7.260052643E0,2.846780090E0
4.476340905E2,2.655926971E0,-8.151299286E0,-1.127156067E0
4.476839535E2,6.349346466E0,-7.759563904E0,2.522105255E0
4.477338175E2,1.653012543E1,-4.883744202E0,-1.540746002E0
4.477836805E2,7.352111206E0,-7.298822021E0,6.674919434E0
4.478335435E2,4.897814941E0,-7.267986145E0,-1.155297546E0
4.478834068E2,2.026485901E0,-1.809287567E0,-7.729925537E-1
4.479332698E2,1.220112762E0,-2.314636688E0,1.524878998E0
4.479831328E2,4.002526703E0,-4.929848328E0,4.667294312E-1
4.480329968E2,7.160060577E0,-4.582121429E0,1.022373962E0
4.480828598E2,8.907077637E0,-7.384893036E0,2.337239685E0
4.481327238E2,1.039109161E1,-1.290646088E1,1.207838287E0
4.481825868E2,7.862250366E0,-9.810000000E0,3.602259064E0
4.482324498E2,9.509724426E0,-3.995042267E0,-5.891748047E-1
4.482823138E2,-8.262817383E-2,-8.221054230E0,3.038681030E-1
4.483321768E2,7.472460938E0,-1.013736923E1,3.376678162E0
4.483820398E2,8.086633759E0,-6.699318695E0,2.264640656E0
4.484319038E2,7.934999084E0,-9.175619202E0,-3.080593872E-1
4.484817668E2,5.974974976E0,-6.853198700E0,1.353186035E0
4.485316308E2,5.497467957E0,-7.516319733E0,5.598358154E-1
4.485814938E2,6.730903015E0,-7.481292572E0,7.351213074E-1
4.486313568E2,5.602998505E0,-7.192992096E0,1.384770355E0
4.486812208E2,8.340655518E0,-6.140979767E0,1.563798065E0
4.487310838E2,9.353299713E0,-6.507417755E0,1.519939270E0
4.487809478E2,7.782765656E0,-5.462291107E0,1.804198151E0
4.488308108E2,8.938512268E0,-6.509962463E0,2.648143158E0
4.488806740E2,5.185366974E0,-4.369264069E0,6.795867920E-2
4.489305380E2,3.111579437E0,-2.297272797E0,-1.061442719E0
4.489804010E2,7.187603302E0,-4.235292664E0,1.572629700E0
4.490302640E2,7.596852264E0,-4.542603607E0,2.304457855E0
4.490801280E2,4.551135864E0,-3.281176758E0,-2.380050659E-2
4.491299910E2,6.813830566E0,-5.084476776E0,1.003812561E0
4.491798550E2,9.653126221E0,-7.070995789E0,2.270478516E0
4.492297180E2,7.391030273E0,-8.278834076E0,2.794538727E0
4.492795810E2,6.558760986E0,-7.079378357E0,8.244854736E-1
4.493294450E2,7.061715088E0,-9.245523834E0,1.339264984E0
4.493793080E2,6.841822357E0,-6.390510864E0,1.304537201E0
4.494291720E2,9.483079834E0,-8.465495911E0,-3.674858093E-1
4.494790350E2,6.575975189E0,-8.206983490E0,1.957180023E0
4.495288980E2,5.209317169E0,-7.649093628E0,1.191971283E0
4.495787620E2,5.721851349E0,-1.058119629E1,3.739224243E-1
4.496286250E2,5.828579407E0,-5.646258545E0,9.788145447E-1
4.496784880E2,9.331145782E0,-9.397308197E0,-2.045196991E0
4.497283520E2,3.407364349E0,-6.141428833E0,1.347946930E0
4.497782150E2,1.074690170E1,-1.031819321E1,-6.137237549E-3
4.498280790E2,7.085066528E0,-5.404660950E0,1.855092316E0
4.498779421E2,5.996530151E0,-6.944209442E0,1.871258698E0
4.499278051E2,4.770579529E0,-4.475692749E0,1.203497314E0
4.499776691E2,8.461154938E0,-5.992488556E0,2.273621979E0
4.500275321E2,8.753197632E0,-4.199517059E0,2.454895020E-1
4.500773961E2,2.065255280E0,-1.800156555E0,-5.069956970E-1
4.501272591E2,7.885751495E0,-3.587290192E0,1.907932434E0
4.501771221E2,8.934470673E0,-5.889353027E0,2.179916840E0
4.502269861E2,4.492906952E0,-4.527485046E0,1.528920593E0
4.502768491E2,5.596861267E0,-5.518723755E0,2.137704620E0
4.503267131E2,8.748706970E0,-8.039781189E0,2.143542480E0
4.503765761E2,1.076591217E1,-1.256906250E1,3.302282867E0
4.504264391E2,6.380781097E0,-7.986941071E0,8.652008057E-1
4.504763031E2,7.818840637E0,-6.416407013E0,9.520202637E-2
4.505261661E2,9.494306488E0,-7.334447937E0,1.774260406E0
4.505760301E2,4.739144897E0,-8.365653534E0,2.178569641E0
4.506258931E2,1.129161896E1,-8.671317902E0,5.310955811E-1
4.506757561E2,7.863447876E0,-9.221873016E0,2.598147125E0
4.507256201E2,4.063899078E0,-4.062551880E0,3.261417847E0
4.507754831E2,1.190803711E1,-8.465944977E0,8.864566040E-1
4.508253471E2,8.923992462E0,-6.343209229E0,1.075812836E1
4.508752099E2,6.975045319E0,-7.288044434E0,2.242636414E0
4.509250729E2,6.186485138E0,-6.285130005E0,3.601061554E0
4.509749369E2,9.512568512E0,-7.308701477E0,2.403402100E0
4.510247999E2,1.042447220E1,-5.275629272E0,-5.442681885E-1
4.510746629E2,1.874102783E0,-3.066523132E0,-1.013991394E0
4.511245269E2,7.797435150E0,-4.365072784E0,1.793270874E0
4.511743899E2,9.172176361E0,-4.226161652E0,2.027982788E0
4.512242539E2,4.532275085E0,-3.728446655E0,5.897735596E-1
4.512741169E2,7.004084930E0,-5.414241028E0,2.624192963E0
4.513239799E2,1.156809402E1,-9.122629395E0,2.715802460E0
4.513738439E2,7.972720642E0,-7.808063049E0,1.926493835E0
4.514237069E2,8.158035278E0,-9.532776489E0,1.129251709E0
4.514735709E2,7.660170593E0,-6.839726715E0,1.274000702E0
4.515234339E2,8.259224854E0,-8.598868561E0,2.658471680E-1
4.515732969E2,5.394931183E0,-7.958799591E0,2.201472015E0
4.516231609E2,8.028105469E0,-9.115444336E0,-2.769241333E-1
4.516730239E2,6.134243774E0,-7.974666595E0,2.905458069E-1
4.517228879E2,8.334518280E0,-8.383466492E0,-2.942880249E-1
4.517727509E2,5.797593842E0,-6.562802582E0,6.460565186E-1
4.518226139E2,8.272547150E0,-8.000562744E0,2.838846588E0
4.518724776E2,8.937763824E0,-6.786138153E0,1.506616974E0
4.519223406E2,5.432203674E0,-6.218219147E0,2.533631287E0
4.519722046E2,8.599766693E0,-6.181395721E0,8.108638000E-1
4.520220676E2,6.170468445E0,-3.203188934E0,-9.626481628E-1
4.520719306E2,4.841531982E0,-2.778222656E0,5.996530151E-1
4.521217946E2,4.414470062E0,-3.544778595E0,1.366807709E0
4.521716576E2,4.808750153E0,-4.699477386E0,3.586541748E-1
4.522215216E2,6.433022461E0,-5.000501404E0,2.744393005E0
4.522713846E2,1.042417282E1,-7.441924438E0,2.480940857E0
4.523212476E2,8.155041504E0,-1.097353043E1,1.346450043E0
4.523711116E2,1.090018295E1,-8.679999847E0,1.526974640E0
4.524209746E2,4.291126556E0,-6.604416046E0,5.281018066E-1
4.524708386E2,8.889264679E0,-9.528136139E0,2.030377808E0
4.525207016E2,7.682025146E0,-5.023403778E0,-6.730004883E-1
4.525705646E2,-1.929038544E0,-4.422253876E0,-1.228944397E0
4.526204286E2,2.461660950E1,-1.735835312E1,-6.978637848E0
4.526702916E2,5.735323334E0,-6.807843018E0,6.234535217E-1
4.527201546E2,5.410199432E0,-8.939859467E0,1.561103668E0
4.527700186E2,5.714815979E0,-5.457201691E0,9.075627136E-1
4.528198816E2,8.688083038E0,-4.670886841E0,3.893403625E0
4.528697461E2,8.848699036E0,-7.174879761E0,3.822151794E0
4.529196091E2,1.004890320E1,-7.567513275E0,1.570234680E0
4.529694721E2,8.356672211E0,-4.403692474E0,8.625064087E-1
4.530193361E2,6.226901093E0,-6.361171875E0,2.754272461E-1
4.530691991E2,1.621278534E0,-1.879042511E0,2.916535034E0
4.531190631E2,6.013295288E0,-3.632047119E0,1.921105042E0
4.531689261E2,6.244714050E0,-5.816604309E0,3.133134613E0
4.532187891E2,1.042177780E1,-5.850433960E0,2.236499176E0
4.532686531E2,8.323591003E0,-8.886121216E0,1.489552460E0
4.533185161E2,9.004674683E0,-6.349047089E0,2.227817230E0
4.533683801E2,9.323511658E0,-7.171137543E0,2.673889618E0
4.534182431E2,7.953560486E0,-9.000333710E0,1.144819336E0
4.534681061E2,1.282428177E1,-8.530011749E0,1.690135345E0
4.535179701E2,6.148464203E0,-8.442294159E0,2.734214172E0
4.535678331E2,4.456083527E0,-8.719218292E0,-3.963757324E-1
4.536176971E2,8.163573761E0,-8.199049988E0,-3.812571716E-1
4.536675601E2,5.637576599E0,-8.027656403E0,7.659571838E-1
4.537174231E2,1.011341904E1,-7.814200287E0,-8.680448914E-1
4.537672871E2,5.818101196E0,-6.704258423E0,1.267564087E0
4.538171501E2,9.226064301E0,-5.599855042E0,1.480122070E0
4.538670132E2,7.885302429E0,-9.441765747E0,2.928659821E0
4.539168772E2,3.286864929E0,-6.034700775E0,-2.283950500E0
4.539667403E2,4.202061768E0,-2.444416809E0,-2.199526062E0
4.540166042E2,1.462907867E0,-6.536607056E0,2.349065094E0
4.540664672E2,4.865631866E0,-1.713786163E0,-2.784210205E-2
4.541163302E2,6.725364532E0,-5.773493958E0,2.873424683E0
4.541661942E2,7.096592560E0,-6.710395660E0,1.363664246E0
4.542160572E2,7.673642578E0,-6.633605347E0,2.217189331E0
4.542659212E2,7.928263092E0,-1.026445496E1,8.003855896E-1
4.543157842E2,6.814429321E0,-8.641529846E0,-3.811074829E-1
4.543656473E2,8.710386658E0,-7.176676025E0,1.398541718E0
4.544155113E2,1.019544846E1,-8.447084198E0,6.390211487E-1
4.544653742E2,7.213948517E0,-8.545429688E0,2.964136047E0
4.545152382E2,5.936055908E0,-7.735913086E0,-2.978206787E0
4.545651012E2,5.159919891E0,-8.214318237E0,1.093775482E0
4.546149642E2,7.302115173E0,-8.630003815E0,-7.200027466E-2
4.546648282E2,7.354356537E0,-7.628735962E0,1.480571136E0
4.547146913E2,8.188571777E0,-8.190817108E0,3.877686310E0
4.547645542E2,8.070018311E0,-5.662424927E0,1.741029510E0
4.548144182E2,6.142027588E0,-6.639143829E0,1.629511414E0
4.548642815E2,8.816665649E0,-5.871540070E0,-6.301895142E-2
4.549141455E2,6.084397430E0,-2.445165253E0,2.596051483E0
4.549640085E2,7.267387390E-1,-2.817740479E0,7.313790894E-1
4.550138715E2,7.718249817E0,-3.136427765E0,1.834435272E0
4.550637355E2,1.111663284E1,-4.516258392E0,1.350042572E0
4.551135985E2,5.697003021E0,-6.051316223E0,1.409468994E0
4.551634615E2,8.213270416E0,-8.863069153E0,3.411256256E0
4.552133255E2,1.011611343E1,-1.217014206E1,1.769021301E0
4.552631885E2,6.883286133E0,-6.833290100E0,1.095422058E0
4.553130525E2,8.805588684E0,-8.312514038E0,1.040336609E-1
4.553629155E2,9.513616333E0,-8.830287323E0,4.167184296E0
4.554127785E2,7.035818939E0,-7.386389923E0,5.638774109E-1
4.554626425E2,6.837930450E0,-1.016401382E1,1.088536377E0
4.555125055E2,6.937323761E0,-7.281158752E0,1.041833496E0
4.555623695E2,8.430768127E0,-6.862479401E0,1.410816193E0
4.556122325E2,1.017943176E1,-8.414751434E0,1.818268890E0
4.556620955E2,7.301666107E0,-7.894283752E0,2.667003937E0
4.557119595E2,7.842790833E0,-6.067183228E0,1.083896027E0
4.557618225E2,7.431446228E0,-6.669680328E0,1.125808868E0
4.558116855E2,1.679357758E0,-2.897823944E0,-5.279521179E-1
4.558615497E2,3.724854126E0,-2.858605499E0,2.387834473E0
4.559114127E2,5.144801331E0,-3.912563782E0,2.047292633E0
4.559612767E2,6.372398529E0,-4.193379822E0,1.430275726E0
4.560111397E2,9.108109589E0,-5.411696320E0,2.759661255E0
4.560610027E2,7.319029999E0,-8.698411560E0,2.073787537E0
4.561108667E2,9.560768280E0,-9.577683105E0,2.591411133E0
4.561607298E2,7.618108063E0,-7.930807800E0,9.038204956E-1
4.562105927E2,9.034462738E0,-7.803123322E0,5.325924683E-1
4.562604567E2,6.882238312E0,-7.174730072E0,2.192191315E0
4.563103197E2,7.464976501E0,-8.809929657E0,-3.083587646E-2
4.563601837E2,6.972201233E0,-7.733667755E0,-5.122348022E-1
4.564100467E2,7.914042664E0,-8.111631775E0,2.746937714E0
4.564599098E2,9.148824921E0,-7.505093079E0,4.969665527E-2
4.565097738E2,5.474565582E0,-7.986192627E0,1.958676910E0
4.565596367E2,6.484066315E0,-6.001320190E0,1.098864899E0
4.566094997E2,8.507109375E0,-7.753576355E0,1.904190216E0
4.566593637E2,6.422843628E0,-2.152074738E0,-5.795947266E-1
4.567092267E2,7.566764832E-1,-2.910697174E0,1.591041412E0
4.567590898E2,5.572911072E0,-4.290827179E0,1.419049072E-1
4.568089538E2,5.096302185E0,-4.927303619E0,1.804198151E0
4.568588167E2,7.812703400E0,-6.099066925E0,3.009042664E0
4.569086807E2,5.919141083E0,-7.742200012E0,3.876339111E0
4.569585437E2,6.252048798E0,-8.366551666E0,1.807790680E0
4.570084067E2,1.190324707E1,-9.957443390E0,1.317260742E-2
4.570582707E2,9.213041382E0,-8.497379608E0,2.458038483E0
4.571081337E2,5.332960052E0,-2.737207947E0,3.733236694E-1
4.571579967E2,4.171974335E0,-4.789739685E0,4.180506592E0
4.572078607E2,1.380833542E1,-1.220801331E1,1.104403381E0
4.572577237E2,8.686885529E0,-7.385192413E0,6.912625122E-1
4.573075867E2,5.688770142E0,-1.013706985E1,1.205742645E0
4.573574507E2,8.737929382E0,-6.519243164E0,2.218087463E0
4.574073137E2,7.913892975E0,-5.499862976E0,3.740721130E-1
4.574571777E2,6.408922577E0,-5.961652679E0,3.252137146E0
4.575070407E2,9.028175812E0,-6.492149506E0,9.220825195E-1
4.575569037E2,4.752167816E0,-5.555696869E0,-3.206332397E-1
4.576067677E2,9.264234924E-1,-2.826572113E0,-7.590715027E-1
4.576566307E2,3.689228210E0,-2.817141724E0,-1.933229828E0
4.577064937E2,5.477709045E0,-5.297184448E0,1.475332031E0
4.577563577E2,9.859546967E0,-8.098758545E0,2.566263428E0
4.578062207E2,8.222551117E0,-8.899443512E0,1.799408112E0
4.578560837E2,6.541696472E0,-8.855285339E0,2.010169830E0
4.579059472E2,1.044348267E1,-8.431815948E0,5.689668274E-1
4.579558102E2,1.046219376E1,-8.128696289E0,-4.614903259E-1
4.580056732E2,8.772507477E0,-7.182663574E0,1.666634216E0
4.580555372E2,5.299429779E0,-8.239765320E0,1.345851288E0
4.581054003E2,5.457501068E0,-9.064101105E0,-5.807922363E-2
4.581552632E2,6.249204712E0,-8.073461151E0,1.469943237E0
4.582051272E2,1.228435455E1,-8.050259399E0,7.077282715E-1
4.582549902E2,6.119274902E0,-6.174659729E0,2.968626709E0
4.583048542E2,6.871460724E0,-8.914113007E0,8.782237244E-1
4.583547172E2,8.610693970E0,-5.831573181E0,1.978735199E0
4.584045803E2,5.676944733E0,-4.711153107E0,1.432820435E0
4.584544443E2,2.629432068E0,-1.881437531E0,-1.046623535E0
4.585043072E2,2.632725220E0,-2.922372894E0,1.231638794E0
4.585541702E2,7.787705383E0,-4.884193268E0,2.841690674E0
4.586040342E2,6.890920258E0,-5.947881317E0,2.366878052E0
4.586538972E2,8.288563843E0,-8.841214600E0,1.960473175E0
4.587037602E2,7.682474213E0,-1.126048370E1,1.201551361E0
4.587536242E2,8.185727692E0,-8.969497833E0,1.431323547E0
4.588034872E2,1.013033386E1,-6.488257599E0,-3.580554199E-1
4.588533502E2,8.270301819E0,-9.715396729E0,1.218915253E0
4.589032145E2,9.410780182E0,-9.467661896E0,9.138496399E-1
4.589530775E2,4.636907501E0,-7.163653107E0,1.606159973E0
4.590029405E2,6.512507172E0,-8.622519379E0,7.855664063E-1
4.590528045E2,1.257490036E1,-5.983656921E0,1.755848694E0
4.591026675E2,7.783514099E0,-7.255711670E0,2.107168121E0
4.591525315E2,9.103618927E0,-9.200317841E0,1.902843018E0
4.592023945E2,3.628604279E0,-5.045557709E0,1.924996948E0
4.592522575E2,4.046385498E0,-5.439239044E0,-4.830455017E-1
4.593021215E2,2.217189331E0,-3.231629791E0,-2.884501648E-1
4.593519845E2,4.868475952E0,-2.717748413E0,-2.233355713E-1
4.594018475E2,8.074808350E0,-3.402424622E0,2.407443695E0
4.594517115E2,8.653205566E0,-6.745572510E0,1.858086090E0
4.595015745E2,5.886658630E0,-9.023984528E0,-2.713856506E-1
4.595514375E2,4.259841614E0,-6.507268066E0,-1.382525024E0
4.596013015E2,9.384734344E0,-9.462572479E0,4.083508301E-1
4.596511645E2,1.366732864E1,-1.227342728E1,-4.317022705E-1
4.597010275E2,7.636070709E0,-7.741002502E0,2.604583740E-2
4.597508915E2,2.842588806E0,-5.681285706E0,1.968406677E-1
4.598007545E2,5.723797302E0,-7.834557953E0,2.616558838E-1
4.598506175E2,9.775721283E0,-7.212002563E0,7.631130981E-1
4.599004812E2,9.569749603E0,-8.122559052E0,2.410587158E0
4.599503442E2,9.274862823E0,-8.635841675E0,2.378254395E0
4.600002072E2,6.394402771E0,-9.173523560E0,2.534379730E0
4.600500712E2,3.361409912E0,-6.636449432E0,3.275189209E-1
4.600999342E2,4.195026398E0,-5.593568115E0,-4.701722717E-1
4.601497972E2,7.565866699E0,-1.705553284E0,-2.338586884E0
4.601996612E2,4.523293762E0,-3.437900848E0,-1.704954529E0
4.602495242E2,8.579109650E0,-4.461921387E0,4.703219604E-1
4.602993872E2,8.109386444E0,-3.781735840E0,3.321742401E0
4.603492512E2,8.363557892E0,-9.649084625E0,2.524799652E0
4.603991143E2,9.852960663E0,-1.027657974E1,2.583627319E0
4.604489772E2,8.170309753E0,-9.431886292E0,1.198707275E0
4.604988412E2,1.202838684E1,-6.296206970E0,3.882925415E-1
4.605487042E2,8.520132294E0,-7.525600433E0,1.590292969E0
4.605985682E2,8.326285400E0,-9.872120819E0,-3.677851868E-1
4.606484312E2,2.415526886E0,-8.177943878E0,-4.640350342E-3
4.606982943E2,9.989776154E0,-9.110654297E0,1.960024109E0
4.607481583E2,1.000983444E1,-7.773784332E0,1.293909302E0
4.607980212E2,1.137050491E1,-8.493637390E0,2.620750122E0
4.608478842E2,5.029541016E0,-6.650220795E0,4.253404999E0
4.608977482E2,6.607409821E0,-7.635172577E0,2.967279510E0
4.609476112E2,7.553292847E-1,-4.339326324E0,-1.653461609E0
4.609974742E2,3.346291351E0,-7.560777283E-1,8.231382751E-1
4.610473382E2,8.092471619E0,-7.555238800E0,3.986659698E0
4.610972012E2,4.269122314E0,-3.235521698E0,6.162684631E-1
4.611470642E2,9.812095642E0,-6.207142181E0,4.080963593E0
4.611969282E2,9.326355743E0,-1.461470856E1,-2.100132751E-1
4.612467912E2,7.324568481E0,-7.915539551E0,-2.803669739E-1
4.612966542E2,1.127096191E1,-7.295379181E0,1.716929626E-1
4.613465182E2,6.138884125E0,-4.294419708E0,8.580157471E-1
4.613963812E2,9.263636169E0,-9.573641510E0,-5.399272156E-1
4.614462442E2,1.186372925E1,-1.143606857E1,2.279310150E0
4.614961082E2,4.608915710E0,-3.741768951E0,6.084547119E0
4.615459712E2,2.523452454E0,-6.378685455E0,3.040177917E-1
4.615958342E2,5.248685303E0,-6.532565460E0,9.804611206E-2
4.616456982E2,1.071786209E1,-8.887318726E0,-4.000730438E0
4.616955612E2,1.156420212E1,-4.043840790E0,1.107247467E0
4.617454242E2,8.191565552E0,-7.874973907E0,-2.243833923E-1
4.617952882E2,1.484762421E0,-3.612138519E0,-2.668351135E0
4.618451512E2,4.410578156E0,-1.648521881E0,-7.824229431E-1
4.618950141E2,5.817801819E0,-6.289620667E0,3.999233551E0
4.619448781E2,4.553680573E0,-5.096451874E0,1.135987701E0
4.619947411E2,9.456135864E0,-9.756411438E0,2.571801910E0
4.620446041E2,7.042255554E0,-1.334864136E1,1.346749420E0
4.620944681E2,8.048463135E0,-7.174730072E0,8.184979248E-1
4.621443311E2,1.121722366E1,-8.777896271E0,3.676354980E-1
4.621941941E2,6.632856903E0,-7.259753265E0,1.578617249E0
4.622440581E2,8.390801239E0,-8.566086731E0,9.789642334E-1
4.622939211E2,6.108497314E0,-7.172185364E0,1.809137878E0
4.623437841E2,4.520000610E0,-7.628885651E0,6.255491638E-1
4.623936481E2,7.856113129E0,-7.581284637E0,6.050418091E-1
4.624435111E2,1.140628052E1,-8.591683502E0,2.998265076E-1
4.624933741E2,5.293442230E0,-6.669380951E0,3.272195435E-1
4.625432381E2,7.273674316E0,-7.110363922E0,-6.903643799E-1
4.625931011E2,1.035696259E1,-3.517834625E0,-1.584604797E0
4.626429641E2,1.047222290E0,-8.298742676E-1,-1.843266907E0
4.626928281E2,4.160448303E0,-2.473905487E0,-7.635621643E-1
4.627426911E2,5.989943848E0,-4.943919067E0,2.572250977E0
4.627925541E2,7.745642853E0,-7.707322540E0,1.776505737E0
4.628424181E2,8.736133118E0,-1.049796936E1,2.004930725E0
4.628922815E2,7.823331299E0,-7.989186401E0,1.136287079E0
4.629421445E2,8.768465881E0,-8.382418671E0,-5.733078003E-2
4.629920085E2,9.188342743E0,-8.120014343E0,2.095642090E-3
4.630418715E2,9.463320923E0,-9.396559753E0,1.678160248E0
4.630917345E2,6.054160309E0,-6.989415436E0,7.415579224E-1
4.631415985E2,5.004992065E0,-9.236542511E0,7.920030212E-1
4.631914615E2,7.703879700E0,-8.845705261E0,2.115550690E0
4.632413245E2,9.735005951E0,-7.489226074E0,1.217717743E0
4.632911875E2,9.452393646E0,-7.882009277E0,9.337582397E-1
4.633410515E2,7.054679718E0,-7.693551178E0,2.909200287E0
4.633909145E2,4.325105896E0,-5.718857574E0,-1.847158813E-1
4.634407775E2,5.755231934E0,-2.421664124E0,-3.645668793E0
4.634906415E2,2.939138031E0,-1.962269440E0,3.529660034E-1
4.635405045E2,5.068609772E0,-3.476819916E0,2.039209442E0
4.635903675E2,6.884932709E0,-4.814438324E0,2.257006531E0
4.636402315E2,8.856183472E0,-6.998396759E0,2.033072205E0
4.636900945E2,7.161557465E0,-1.157932068E1,1.215023346E0
4.637399575E2,9.041348419E0,-1.000923569E1,7.747888184E-1
4.637898215E2,8.654702454E0,-7.319029999E0,2.665956116E-1
4.638396845E2,7.720195770E0,-8.195756836E0,1.379381561E0
4.638895475E2,6.558760986E0,-7.405400391E0,3.348536682E-1
4.639394115E2,3.530408478E0,-7.135361938E0,-2.580932922E0
4.639892745E2,7.799231415E0,-9.675280151E0,-5.764512634E-1
4.640391375E2,6.783892822E0,-7.223528595E0,1.923949127E0
4.640890015E2,1.121931931E1,-7.514523468E0,2.323019257E0
4.641388645E2,9.256301422E0,-8.628806305E0,2.168839874E0
4.641887275E2,7.241491241E0,-5.317841492E0,2.424508209E0
4.642385915E2,3.504512329E0,-3.906725922E0,-2.234852600E-1
4.642884545E2,1.416504364E0,-3.496129761E0,-9.957293701E-1
4.643383175E2,1.561852112E0,-4.010759583E0,4.782554626E-1
4.643881815E2,4.885540466E0,-4.567002869E0,2.378404083E0
4.644380445E2,6.524482269E0,-5.514382782E0,1.300944672E0
4.644879075E2,9.511371002E0,-9.688602448E0,3.186274109E0
4.645377705E2,6.724915466E0,-1.071681427E1,2.296823730E0
4.645876345E2,9.447453918E0,-8.857830048E0,2.912194061E0
4.646374975E2,1.075872711E1,-7.526648254E0,2.926414490E-1
4.646873605E2,9.238937531E0,-8.030799866E0,1.285975800E0
4.647372245E2,4.786147156E0,-6.336173859E0,-1.457968140E-1
4.647870875E2,7.741451569E0,-1.133428024E1,5.004093933E-1
4.648369505E2,6.043233032E0,-6.772516479E0,-9.885443115E-1
4.648868145E2,4.374353485E0,-6.740932159E0,1.372645569E-1
4.649366775E2,1.536659500E1,-8.702752533E0,9.077124023E-1
4.649865405E2,8.786578217E0,-5.876779175E0,3.041525116E0
4.650364045E2,5.811065826E0,-6.529721375E0,-7.008425903E-1
4.650862675E2,4.133055267E0,-4.504732361E0,-1.664388885E0
4.651361305E2,2.029030609E0,-3.947740631E0,-1.250798950E0
4.651859935E2,1.525926819E0,-3.977079620E0,1.709295502E0
4.652358575E2,6.737788696E0,-4.119882660E0,1.709744568E0
4.652857205E2,7.862998810E0,-8.481512604E0,2.635868683E0
4.653355835E2,8.121062164E0,-8.815168762E0,1.005010071E0
4.653854475E2,6.170468445E0,-1.029693741E1,7.551795959E-1
4.654353105E2,1.012000534E1,-9.989925842E0,-4.176315308E-1
4.654851735E2,9.986782379E0,-7.165149994E0,1.293310547E-1
4.655350375E2,5.801485748E0,-6.145919495E0,2.261347504E0
4.655849005E2,9.203311615E0,-9.375154266E0,-1.767823792E-1
4.656347635E2,6.443800049E0,-7.365732880E0,2.318827972E0
4.656846275E2,5.192552032E0,-8.485853577E0,8.521778870E-1
4.657344905E2,8.492739258E0,-8.264463959E0,-9.243278503E-1
4.657843535E2,7.885751495E0,-7.598199463E0,2.585124207E0
4.658342165E2,6.384523315E0,-7.244784393E0,1.106798401E0
4.658840802E2,8.013286285E0,-6.044430542E0,-1.221459961E0
4.659339432E2,4.495751038E0,-2.963537292E0,-1.046623535E0
4.659838062E2,3.776646423E0,-2.663261719E0,3.516188049E-1
4.660336702E2,5.322930908E0,-4.356540527E0,2.792143707E0
4.660835332E2,5.155728607E0,-5.306165771E0,1.752106476E0
4.661333962E2,6.898554382E0,-8.175997925E0,2.992277527E0
4.661832602E2,8.212971039E0,-1.032193542E1,1.436412964E0
4.662331232E2,8.355025635E0,-9.910590820E0,8.975335693E-1
4.662829862E2,9.240434418E0,-8.289012909E0,2.409988403E-1
4.663328492E2,8.833580475E0,-7.087461548E0,2.647993469E-1
4.663827132E2,8.855584717E0,-8.640631714E0,1.483115845E0
4.664325762E2,6.380631409E0,-7.389832764E0,-8.562194824E-1
4.664824392E2,7.325915680E0,-8.458610229E0,3.932322693E-1
4.665323032E2,6.331234131E0,-7.475005646E0,1.161434784E0
4.665821662E2,1.041309586E1,-7.711813202E0,7.090754700E-1
4.666320292E2,6.856491852E0,-9.101822662E0,3.278332672E0
4.666818932E2,5.579946442E0,-5.583389282E0,7.117698669E-1
4.667317562E2,5.852679291E0,-7.068151703E0,1.486259308E0
4.667816192E2,5.287155304E0,-3.194207611E0,6.203100586E-1
4.668314822E2,3.347638550E0,-3.329226837E0,6.900650024E-1
4.668813469E2,5.731132050E0,-4.070335693E0,1.309925995E0
4.669312099E2,5.318889313E0,-5.146747284E0,2.153421936E0
4.669810729E2,7.994425507E0,-8.194559326E0,2.745740204E0
4.670309369E2,8.175848236E0,-9.330247650E0,1.068478088E0
4.670807999E2,6.658453674E0,-9.734407196E0,1.414558411E-1
4.671306629E2,7.880213013E0,-7.440128174E0,-7.716453552E-1
4.671805259E2,1.031355286E1,-9.697583771E0,7.099736023E-1
4.672303899E2,8.261320496E0,-6.975943451E0,1.120420074E0
4.672802529E2,4.052073669E0,-8.603508911E0,-1.142274628E0
4.673301159E2,9.543254700E0,-7.965685272E0,1.192869415E0
4.673799799E2,7.169640656E0,-5.658083954E0,2.671943665E-1
4.674298429E2,8.365803223E0,-1.051683014E1,9.472302246E-1
4.674797059E2,6.570287018E0,-7.989635468E0,7.948471069E-1
4.675295689E2,6.871011658E0,-4.266577606E0,1.370400238E0
4.675794329E2,7.984396362E0,-9.060807953E0,2.199526062E0
4.676292959E2,7.226073303E0,-2.893782349E0,-1.107995911E0
4.676791589E2,1.374591522E0,-1.452279968E0,-1.237925720E-1
4.677290229E2,3.532803497E0,-1.261576538E0,-1.148561554E0
4.677788859E2,7.473808136E0,-8.740174713E0,3.010240173E0
