,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),mag_Magnetic field x (µT),mag_Magnetic field y (µT),mag_Magnetic field z (µT),lin_acc_Linear Acceleration x (m/s^2),lin_acc_Linear Acceleration y (m/s^2),lin_acc_Linear Acceleration z (m/s^2)
1970-01-01 00:00:03.300,4.728815555500001,-12.31107235,-2.8316064968599997,3.482974768,0.41461259149999996,-0.22036315128,11.13249969,45.292497635000004,-6.4049999715,2.9777976275,-2.5870361324999998,-3.6608723405
1970-01-01 00:00:03.400,5.6410794255,-17.357834335,3.30673124665,2.443312705,0.03710901700000013,-1.0253834573499998,11.84009981,44.938697815,-9.613599778000001,3.6179440021000002,-7.626804828499999,-0.27079689504000004
1970-01-01 00:00:03.500,1.071834922,-5.3502020240000006,-1.17861473575,-0.2861819416,-0.668648701405,-1.2611705364999999,9.583099842,43.01719856,-13.767699715,-1.5490580795000004,1.1945786475000004,-5.6743667124999995
1970-01-01 00:00:03.600,4.093222022,0.95578309142,8.260173677000001,-0.639328018,0.55365666745,0.89176067695,7.5945000645,42.626798629999996,-19.904299735000002,-1.994578123,9.352793694999999,-1.6507952214999997
1970-01-01 00:00:03.700,0.28549364215000006,-7.570741417,-4.46680176,0.29412295671500005,1.21459346615,-1.3805911545,4.9287998675,42.931798935,-24.210899355000002,-4.195270419,1.2332768438,-7.11247921115
1970-01-01 00:00:03.800,8.148907186499999,-27.796224594999998,-3.928267002,-5.662172198,0.294504702,1.3748644589999999,1.6957999464999998,44.32869911,-24.387799264999998,2.360577583,-22.66007614,-8.616549014
1970-01-01 00:00:03.900,-0.27113676050000013,-13.807483672499998,7.587490796999999,-2.372607112,-0.67483350635,-0.32779590785,0.15249999610499995,46.067199705,-15.359799385,1.2903990735000002,-5.631365299,14.760825397000001
1970-01-01 00:00:04.000,2.43065923149,-1.4946167469999998,4.919194521,2.16904231155,-2.2967093585,0.54525752735,0.073199998585,49.056198124999995,-4.922699809,-0.6585860255000004,7.572667601,8.01086676085
1970-01-01 00:00:04.100,4.525425910999999,-0.27233314499999994,2.14920342,2.330916822,0.9454388918000001,-0.9835404157000001,0.7014999985499999,52.26479912,1.51889999185,1.2046803830000001,9.818677427499999,4.369234322
1970-01-01 00:00:04.200,10.832756756,-40.507646565,5.538038373,3.2588700055000004,2.8314297794999996,-2.6019039155000003,0.5489999801,53.765399935,3.5440998075000003,8.055527211000001,-27.601574420000002,2.8096063135
1970-01-01 00:00:04.300,5.99177742,-4.122085692,-2.360070944,0.8308286368,1.1826002821,-0.54556295275,-0.5428999737,53.015098574999996,-5.3985000845,1.0296757221,-0.2926983835000003,-6.568268299
1970-01-01 00:00:04.400,-2.515604377,0.744018316,-6.4048383235,-1.7186187505,-0.09155070799999998,1.10784786915,-2.1654999855,51.9109993,-17.586299895,-6.084091425,7.720714330500001,-11.092711925
1970-01-01 00:00:04.500,-0.15987044575,-7.785048606,16.087695122,0.702092528,1.2063471075,-0.17035001515,-3.3183999060000002,50.593399045,-23.997400284999998,-0.8320611715000003,4.7856769545,20.6823864005
1970-01-01 00:00:04.600,-1.677667797,-14.175978898,-10.874630928999999,1.13739760975,-4.933202505000001,0.30198764794999994,-3.9466998575,48.842699055,-28.474799155,-5.833493829,-1.2330570225000002,-17.52910423
1970-01-01 00:00:04.700,26.34751892,-27.132963179999997,23.374137667899998,-5.668662548,-2.08123293505,2.3755086362,-5.7217998505,48.28759956,-26.31539917,16.7610950465,-22.32617998,-5.647259712
1970-01-01 00:00:04.800,-0.9762716290000002,-5.692524848,6.958926677500001,-1.6982317569999998,0.604891483,0.31069217625,-5.855999946500001,50.947198865000004,-18.281700129999997,-0.7841072080000004,2.01681590085,6.6510739325
1970-01-01 00:00:04.900,4.092025757,0.4471588135,-2.218744755,2.1372018455000004,0.593667171985,0.08200624585,-7.3565998075,51.01429939,-10.1564998605,1.1445749997999999,9.1704843045,1.2189741135
1970-01-01 00:00:05.000,8.679216383,-7.2678996115375,3.0877881346000002,2.4728624220000004,3.2429881094999997,-2.0895557703,-7.57619977,53.143198014999996,-4.2394998075,4.0477874275,4.3188681585,2.161078453
1970-01-01 00:00:05.100,7.886593819,-35.130375385,3.807280004,2.522341013,-0.5289937407,-1.6712781190000001,-7.1674997805,53.631198885,-3.4037997725,6.32927250925,-27.42011261,-0.9945560694000002
1970-01-01 00:00:05.200,1.432253897,0.40289152415,-3.3236306905,-1.3198881745,0.6951441987000001,0.7949413359499999,-9.5342998505,50.806900025000004,-10.7847995745,-3.7222690585000002,7.217570781999999,-7.311791658500001
1970-01-01 00:00:05.300,0.8445168730000001,-1.14257282,-2.416302204,0.1856975555,0.307408876705,0.13744062199999996,-10.992199894999999,48.42180061,-18.41589928,-3.9463722705,6.9042110445,-6.190453529499999
1970-01-01 00:00:05.400,-0.669691265,-13.220793725,-5.669942856,-0.56953874235,-1.7088452578,0.98292958735,-12.450099945,46.585699085,-22.771299364999997,-1.5271713729999996,-3.89130592355,4.190035819999999
1970-01-01 00:00:05.500,7.757531344000001,-23.326282499999998,0.8826525209999998,-4.236073017,0.5063923895,1.86361867195,-12.511099815,45.957399365,-23.22879982,1.2316060065000007,-14.77916288,-2.5785710815000007
1970-01-01 00:00:05.600,2.3336001635,-10.5143620975,3.4265221357,-0.9184088407500001,-1.21879300475,0.9409338532,-9.454999445,48.00699806,-16.43949938,2.6764194964999994,-4.243008613550001,8.0539131155
1970-01-01 00:00:05.700,6.3987070345,4.907230734999999,1.9637596015,0.7113316653,0.28602922709,-0.7770740837,-5.2642998695,47.76299858,-8.747399569999999,3.3378033040000004,13.220728399999999,3.5571162705
1970-01-01 00:00:05.800,-1.115055386,-1.9936699865000003,2.8818557855,3.3198020460000004,3.7246410845,-0.13003410935150003,-2.6534999605,48.85490036,-2.4643999935,-3.4178858995,8.708112955,3.682730675
1970-01-01 00:00:05.900,2.1480068560000003,-40.618911745,-2.4629622100000006,2.9986492394999997,-0.9100860949999999,-1.9473047255,-0.17689999194,48.921998975,-0.4757999705,0.6574451924999999,-27.634360315000002,0.702688097775
1970-01-01 00:00:06.000,2.6161028447000003,-2.4797120095,-1.20134651655,-0.66895410395,-0.5737382821015001,0.48134765005,-0.15250000354999999,46.469799045,-7.2223997115000005,-0.679336667,4.3466272355,-5.6799330715
1970-01-01 00:00:06.100,-0.21969103810000007,2.0008484273,-3.436242938,-2.691545725,-0.4088095427,2.012283564,-1.3114999532,44.19449806,-15.7013998,-3.9228287935,10.056745054499999,-7.113998651499999
1970-01-01 00:00:06.200,-1.1606686115000002,-5.021039247499999,3.803541422,3.422119141,-1.7406855819999998,-1.2574290335,-2.1166999935,42.05340004,-22.795699120000002,-3.5343825825,1.7663075924999996,21.649307253
1970-01-01 00:00:06.300,7.2234828922,-28.297670365000002,-6.4935222265,-2.9501632449999997,-3.7301387784999998,2.84059253315,-4.379799962,40.125799175,-27.334098814999997,-0.9323847294999998,-15.070321081,-11.2739281675
1970-01-01 00:00:06.400,15.7621207215,-15.242579222500002,13.372738003,-3.7305204275,-0.18355956655,1.5019207448,-5.0569000245,41.717899325,-22.917699815,12.815911295,-10.75146770385,5.3954646585
1970-01-01 00:00:06.500,-1.3485051390000002,-0.81460653995,2.41136693975,-0.5480064152499999,0.9877400396300001,1.02744507765,-4.4651999475,43.46249962,-15.286599635,-1.1548867824,7.5435507295,4.0659377575
1970-01-01 00:00:06.600,1.6190436634,2.3180469276,0.7595716713,2.7987494470000005,-0.4844019114499999,-0.63467031715,-3.489199877,45.103399275,-8.8266999695,0.548835099,12.884504320000001,2.4318494795000003
1970-01-01 00:00:06.700,11.079217435,-35.65829134,2.0546867845000003,2.8489153385,1.86270231,-2.6734493375,-0.39649999232999994,46.945598605,-5.1666998865,8.725693225,-24.894323348999997,-1.0982990265000003
1970-01-01 00:00:06.800,4.6607699395,-9.839286327,0.309421897,1.2263522495635,0.04642440379999996,-1.6476078035000001,-1.25659996295,45.194898605000006,-9.491599798,0.654749751,-5.4698407625,-1.1246323585000002
1970-01-01 00:00:06.900,-2.032104671,-0.3764209155,-2.356481671,-1.70067513,-0.32855946198,1.3815837948,-3.6661000254999996,42.74880028,-17.76319933,-7.056226730500001,7.066163063,-4.9959545135
1970-01-01 00:00:07.000,1.1868400274,0.35249280900000013,-6.2313590045,2.93244856595,0.8079218564499999,-0.20890975,-5.9352998735,41.382398605000006,-23.942499159999997,0.07572531700000029,8.2259180525,4.906486513000001
1970-01-01 00:00:07.100,-2.1924237015,-17.209480164000002,-6.647859335,-1.5830106437,-3.8077163695,0.7172109782,-8.0458996295,39.406000135,-27.718400000000003,-8.3160357475,-7.0324413775,-9.0740857125
1970-01-01 00:00:07.200,19.882262705,-26.73919487,30.670005800500004,-4.823402643,-0.09277224549999996,2.4693499805,-8.0031998155,40.290500640000005,-26.059199335000002,12.627173901,-21.213619235,-4.7759181260000005
1970-01-01 00:00:07.300,-0.5753242375000001,-2.7131619455,6.3856957545,-1.2240615784500002,0.17958909265,0.71950173385,-4.7702000145,42.315698625,-19.37359905,-1.6069259050000002,4.84587717165,7.970014572
