Unnamed: 0,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),mag_Magnetic field x (µT),mag_Magnetic field y (µT),mag_Magnetic field z (µT),lin_acc_Linear Acceleration x (m/s^2),lin_acc_Linear Acceleration y (m/s^2),lin_acc_Linear Acceleration z (m/s^2),gyr_magnitude,filtered_gyr_magnitude
1970-01-01 00:03:43.200,1.6908282337500002,-8.00877738,6.967301368999999,1.2219999435,-0.4426352084,-0.3291703165,-12.25489998,26.870499610000003,-39.046098709999995,0.0678763091499999,-0.7586126326,0.5720682144,1.3407322204280856,
1970-01-01 00:03:43.300,2.8854449989999997,-7.416404008499999,8.205138445,1.8016940355,0.0162638090549999,-0.72057068345,-13.334599495,24.930699345,-39.826900485,0.85593825565,-0.7878262997500001,0.5350821018,1.9405123083579894,
1970-01-01 00:03:43.400,1.79850530615,-6.066104412,8.0603728295,2.115211248,0.6739172339,-0.5419742465,-14.615599635,19.824998855,-41.754499435,-0.20146149415,-1.528232336,-0.2082500458,2.285173767065076,
1970-01-01 00:03:43.500,1.184447229,-2.7608686684999997,7.660322666000001,2.02129364,0.67513895035,-0.3053472787,-15.18899965,12.389099595,-43.95049858,-0.7881286738350001,-0.786394477,-1.32507681845,2.152830123812291,
1970-01-01 00:03:43.600,0.65533431625,-0.4770690053499999,5.646911859499999,0.64482565965,-0.0772721693,-0.10430217161,-14.737599375,3.714899957,-45.71949768,-0.9264577329,1.19685357795,-3.919684172,0.6577614024051179,
1970-01-01 00:03:43.700,1.2539885787999998,-0.6853941157,6.6658058165,-1.2043617366,-0.50272731485,0.26732202615,-14.304499625,-2.982899904,-46.677200315,-0.66520237925,1.833515942,-2.7301557065,1.3321722904141942,
1970-01-01 00:03:43.800,1.9600209,-5.3490054605,8.661270141500001,-2.3865038155,-0.3348970114999999,0.3828485161,-14.13980007,-5.1361997125,-46.87239838,-0.24988269805,-0.7208123205000001,0.5028738975,2.4401084926674184,
1970-01-01 00:03:43.900,1.5830017924000002,-6.6143600945,6.4826052185,-2.412006736,0.3951418251,0.7035433352,-14.444799425,-1.4090999812499998,-46.030597685,-0.1331968307699999,0.0360722542,-0.60334300995,2.5434006331989996,
1970-01-01 00:03:44.000,0.51879386605,-10.61605692,7.462914704999999,-1.9970124365,0.1074327677499999,0.2037175595749999,-14.79859972,7.1552996635,-43.68819809,-0.8781415821999999,-3.011297464,1.58688950555,2.0102490679518508,
1970-01-01 00:03:44.100,2.2066311983,-9.442826035,8.1188471315,-0.50715592523,-0.275797531,-0.070018365965,-14.475299835,16.93970013,-40.906599045,1.1311555505,-0.963804722,3.812021494,0.5815272841182965,
1970-01-01 00:03:44.200,1.10907330361,-8.035098553000001,6.362814665,0.8117396533499999,-0.3703261464499999,0.010460759048,-14.07269955,24.33290005,-38.606899265,-0.28903239965,0.5395340918800001,1.1887500285,0.8922847903248968,
1970-01-01 00:03:44.300,2.37786752,-9.845118999,6.8177497385,0.9447516204,-0.2799971178499999,0.0278699099999999,-13.87139988,27.773299215,-37.10019875,0.5241397022500001,-2.2833921907,1.3098728659,0.9857640397864698,
1970-01-01 00:03:44.400,1.82602280365,-6.499355078,6.7338516715,1.5136795045,-0.3130592108,-0.3373403996499999,-14.9022994,27.40119934,-37.118499755,-0.3466300965,0.63645267505,-0.19616150855,1.5820967913013748,
1970-01-01 00:03:44.500,3.2086256745,-6.5988066194999995,8.5139620305,2.3606191875,0.2165453583,-0.57129490375,-16.48219967,23.332499505,-38.88140106,1.2017593382999998,-0.84185004244,1.05385923386,2.4383996201699913,
1970-01-01 00:03:44.600,1.13180509205,-3.8478084805,8.4338023665,2.126741052,0.7175928056,-0.30320931225,-17.232500074999997,16.23210001,-41.388500215,-0.94958567633,-0.7317110299999999,-0.7222428324,2.2649288783416717,
1970-01-01 00:03:44.700,0.1968096495000001,-0.81221374115,5.4052367215,0.46439662857,-0.2423536461049999,-0.1349208913599999,-17.201999665000002,7.7652995585,-43.505199435,-1.7424286008885002,0.8917694093999999,-4.47597599,0.5409280592952699,
1970-01-01 00:03:44.800,1.5758232474999998,-1.777119517,8.3582792305,-1.0258415938,-0.3791834414,0.1798181570999999,-16.84209919,0.2500999569999999,-45.231500624999995,-0.72127974035,1.2613422871,-1.68269014355,1.1083616861949497,
