"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.552376748E1,2.181335449E0,2.590297699E0,-5.479147434E0
5.557456717E1,1.917449594E0,2.179197669E-1,-1.803526521E0
5.562536753E1,-9.265025854E-1,3.046295166E0,-1.125486046E-1
5.567616711E1,-1.588050127E0,2.467364788E0,1.108382344E0
5.572696597E1,-1.821851969E0,1.792836636E-1,1.975327373E0
5.577776566E1,-7.461498976E-1,1.235438585E-1,7.739434838E-1
5.582856607E1,3.896289349E0,2.198591948E0,-1.852241635E0
5.587936560E1,-2.907632887E-1,-5.200448036E0,-1.838344812E0
5.593016446E1,1.213753462E0,-2.896026850E0,5.453338623E-1
5.598096352E1,-3.644314766E0,-3.823140383E0,4.989552975E0
5.603176394E1,-5.211443424E0,-1.199398637E0,4.861733437E0
5.608256347E1,-1.242157936E0,1.667613029E0,8.377770185E-1
5.613336232E1,-1.441904902E0,1.196802497E0,2.353747129E0
5.618416201E1,1.256665468E0,-1.139230132E-1,8.499939442E-1
5.623496238E1,5.945070982E-1,2.213099718E0,-1.766875684E-1
5.628576305E1,2.856168985E0,2.221956849E-1,2.194468826E-1
5.633656185E1,4.316246510E0,5.729747415E-1,-3.336142302E0
5.638736154E1,2.372988939E0,2.376806736E0,-5.923538685E0
5.643816196E1,2.444152594E0,-9.095515609E-1,-1.544985414E0
5.648896149E1,-6.609367132E-1,2.850060701E0,-6.336013079E-1
5.653976034E1,-1.180920482E0,2.726669550E0,5.450284481E-1
5.659055998E1,-1.947228312E0,1.303089857E0,1.256971002E0
5.664136040E1,-6.519267559E-1,-1.546207070E0,-4.886778072E-2
5.669216003E1,3.940575600E0,1.296065211E0,-2.353747129E0
5.674295878E1,5.282301903E-1,-5.465708733E0,-2.215084791E0
5.679375847E1,-3.344388679E-2,-6.762842655E0,2.388565540E0
5.684455883E1,-7.035585880E0,5.764871120E0,5.632775307E0
5.689535842E1,-2.625574112E0,-2.769276142E0,2.378180981E0
5.694615722E1,-2.204700470E0,4.286620617E-1,1.233911514E0
5.699695691E1,-2.249445021E-1,-2.441861928E-1,1.603015900E0
5.704775727E1,2.525242567E0,1.652799964E0,-3.269560039E-1
5.709855691E1,1.068982720E0,-1.514137626E0,4.301891923E-1
5.714935566E1,3.396157980E0,1.730530262E0,1.163664013E-1
5.720015529E1,2.589992285E0,1.608971715E0,-4.643813610E0
5.725095571E1,1.846133113E0,3.866815805E0,-3.403182745E0
5.730175524E1,1.525591016E0,-4.873034060E-1,-1.277892470E0
5.735255409E1,-1.406170368E0,1.314848781E0,-4.092676565E-2
5.740335373E1,-1.312558055E0,3.542914093E-1,8.564078808E-1
5.745415409E1,-1.196191669E0,1.134648800E0,1.721978426E0
5.750495363E1,3.764346123E0,1.913631797E0,-7.742488980E-1
5.755575248E1,1.094638348E0,-5.456240654E0,-2.298160076E0
5.760655212E1,-4.440859556E-1,-4.346331120E0,-1.540862203E0
5.765735248E1,-3.164646864E0,-1.003316641E-1,5.248552322E0
5.770815212E1,-6.244844437E0,2.295105934E0,4.352439404E0
5.775895086E1,-1.417623758E0,-3.348664761E0,3.071034551E-1
5.780975050E1,-2.467364788E0,1.893626451E0,2.013963461E0
5.786055086E1,5.795413256E-1,6.595623493E-1,1.064401343E-1
5.791135050E1,1.846743941E0,-2.727433145E-1,-6.580352187E-1
5.796214925E1,4.496141434E0,1.987391591E0,-2.339545041E-1
5.801294888E1,2.651077032E0,2.509818792E0,-3.185721159E0
5.806374925E1,3.480913162E0,2.288233757E0,-3.699290991E0
5.811454878E1,3.064162493E0,-1.240630746E0,-1.725948930E0
5.816534758E1,-1.599198103E0,2.916795731E0,3.649812341E-1
5.821614727E1,-1.842773438E0,1.139993668E0,8.281561732E-1
5.826694764E1,-1.623479247E0,-2.638860047E-1,1.553689957E0
5.831774717E1,1.298050404E0,1.576444030E0,-2.041756958E-1
5.836854597E1,3.326979637E0,-1.488176584E0,-2.073979139E0
5.841934560E1,-2.699944973E-1,-4.978710651E0,-1.287207842E0
5.847014597E1,-1.943715930E0,-3.377679825E0,4.871354103E0
5.852094550E1,-8.725341797E0,1.623784781E0,5.308109760E0
5.857174430E1,-3.003841341E-1,-1.222152710E0,1.106549859E0
5.862254394E1,-1.430298805E0,2.860292196E-1,1.121515512E0
5.867334430E1,9.677347541E-1,9.852966070E-1,5.874823332E-1
5.872414383E1,1.312710762E0,-2.348707765E-1,-2.122694254E-2
5.877494264E1,3.603998899E0,9.258917570E-1,2.322746664E-1
5.882574227E1,3.965773106E0,2.755837440E0,-2.187138557E0
5.887654264E1,1.747634053E0,3.341945410E0,-6.173069477E0
5.892734217E1,2.650008202E0,-1.863084197E0,-1.938981891E0
5.897814097E1,-1.036607742E0,1.353790283E0,-2.702999115E-2
5.902894066E1,-2.173241854E0,2.493783951E0,1.181684017E0
5.907974102E1,-1.719687700E0,4.483618736E-1,1.660588264E0
5.913054055E1,-7.278245091E-1,8.553388715E-1,3.570402265E-1
5.918133935E1,3.378290653E0,4.031592011E-1,-2.135369301E0
5.923213904E1,4.961606860E-1,-5.579478741E0,-2.576706409E0
5.928293941E1,8.386932611E-1,-2.373141527E0,1.338519096E0
5.933373904E1,-4.726125240E0,-3.234436214E-1,4.886472702E0
5.938453779E1,-5.767925262E0,-1.985406280E0,3.816115618E0
5.943533748E1,-1.324164152E0,-4.508052766E-1,5.430431962E-1
5.948613790E1,-1.031568289E0,9.703308940E-1,1.971814990E0
5.953693743E1,1.662878990E0,1.883089423E0,3.649812192E-2
5.958773628E1,1.756033182E0,-1.078450799E0,2.244863659E-1
5.963853597E1,3.984251261E0,2.115669489E0,-2.938175201E-1
5.968933639E1,3.047822475E0,7.882983685E-1,-5.014903069E0
5.974013597E1,2.986584902E0,1.040272832E0,-4.789042473E0
5.979093488E1,1.652799964E0,-9.779664874E-1,-1.369977713E0
5.984173456E1,-1.610804200E0,2.907785654E0,4.888305068E-1
5.989253498E1,-1.642262816E0,1.364480019E0,1.752215385E0
5.994333467E1,-2.102689028E0,4.799732268E-1,1.832236409E0
5.999413347E1,7.915053368E-1,6.942279339E-1,-6.597150564E-1
6.004493321E1,3.309723139E0,-9.471186996E-1,-1.858044624E0
6.009573368E1,2.667875290E-1,-6.586308002E0,-1.970745921E0
6.014653331E1,-8.831323981E-1,-4.441623211E0,4.957178116E0
6.019733222E1,-7.243885040E0,3.477095366E0,6.099004269E0
6.024813201E1,-1.389677543E-2,-4.479801178E0,1.930735469E0
6.029893248E1,-2.294953108E0,3.139449596E0,1.015838981E0
6.034973212E1,6.339067221E-1,4.683671296E-1,9.495620728E-1
6.040053107E1,8.929060102E-1,3.995857239E0,-2.977880239E-1
6.045133081E1,2.161330223E0,-2.947796106E0,1.860029846E-1
6.050213133E1,4.508358002E0,1.853768706E0,-2.185764313E0
6.055293102E1,2.519592285E0,2.622214556E0,-6.934032440E0
6.060372998E1,3.169991732E0,-1.304769754E0,-2.495921850E0
6.065452977E1,-2.432699203E-1,2.762098551E0,-3.329117596E-1
6.070533029E1,-1.486954927E0,2.310835123E0,9.061918855E-1
6.075613008E1,-1.389982939E0,-4.289674759E-1,1.021947503E0
6.080692899E1,-1.202605486E0,-1.082115889E0,4.167505503E-1
6.085772878E1,2.573194027E0,2.938022614E0,-1.749771953E0
6.090852935E1,1.752368093E0,-5.387214661E0,-1.654785275E0
6.095932915E1,-2.108950168E-1,-5.656751156E0,1.588813663E0
6.101012805E1,-2.957569599E0,-1.279266834E0,5.048805237E0
6.106092790E1,-5.634455204E0,-1.827044129E0,5.163797379E0
6.111172847E1,-1.543916464E-1,-4.604261220E-1,3.833066523E-1
6.116252821E1,-1.570793748E0,8.441908956E-1,1.130831003E0
6.121332722E1,7.945595980E-1,2.103299856E0,1.142284349E-1
6.126412712E1,1.431673288E0,-6.752916574E-1,6.536065787E-2
6.131492769E1,3.907589912E0,9.362761378E-1,-2.965663373E-1
6.136572753E1,3.707995653E0,2.370698214E0,-3.802676916E0
6.141652649E1,2.813562393E0,1.438239813E0,-6.343343258E0
6.146732639E1,1.744427085E0,-4.181249440E-1,-1.499477267E0
6.151812701E1,-1.362800241E0,2.961387396E0,7.446228266E-1
6.156892685E1,-1.594158649E0,7.461498976E-1,1.463437319E0
6.161972581E1,-1.490925431E0,-8.782456517E-1,9.848384857E-1
6.167052571E1,3.362714052E-1,9.874345660E-1,-9.281824231E-1
6.172132639E1,3.012546062E0,7.122479081E-1,-1.353637576E0
6.177212623E1,3.471139669E-1,-4.214082718E0,-1.189472318E0
6.182292529E1,-6.847597957E-1,-7.416602135E0,3.629654408E0
6.187372519E1,-4.260507107E0,2.115211248E0,4.837146759E0
6.192452587E1,-3.947142363E0,-8.600729704E-1,3.601402760E0
6.197532576E1,-1.902025700E0,-1.099066973E0,4.671454430E-1
6.202612482E1,-2.925958335E-1,1.082726717E0,1.165191174E0
6.207692477E1,1.182294846E0,3.317816973E0,-6.520794332E-2
6.212772550E1,2.305490255E0,-2.958486080E0,8.816053271E-1
6.217852540E1,4.725208759E0,4.773771465E-1,-1.088682532E0
6.222932451E1,2.298465490E0,3.645383835E0,-5.699357510E0
6.228012451E1,3.891402483E0,-1.586370349E0,-2.500961304E0
6.233092524E1,9.962918758E-1,3.539859951E-1,-5.937435627E-1
6.238172519E1,-1.029124975E0,3.115320921E0,3.842229247E-1
6.243252430E1,-1.527729034E0,1.568350315E0,1.566059709E0
6.248332430E1,-1.856364846E0,9.158127308E-1,1.058445573E0
6.253412508E1,2.145906448E0,-1.409377337E0,-1.597365618E0
6.258492508E1,5.958815217E-1,-3.765415192E0,-2.571056128E0
6.263572425E1,1.820783019E0,-4.924955845E0,-7.956285477E-1
6.268652430E1,-9.118422270E-1,-3.488854170E0,4.697110176E0
6.273732508E1,-8.045164108E0,-1.110978484E0,5.915139198E0
6.278812514E1,1.276365399E0,-1.229635477E0,9.852966070E-1
6.283892435E1,-1.568197608E0,1.892404795E0,1.312405348E0
6.288972441E1,6.193991303E-1,1.584232330E0,9.799517393E-1
6.294052524E1,8.411366940E-1,5.276193023E-1,5.731274486E-1
6.299132534E1,3.464114904E0,1.395327806E0,-5.509842038E-1
6.304212456E1,3.546884537E0,-4.695888162E-1,-4.007310867E0
6.309292467E1,2.374057770E0,1.819713950E0,-5.701648235E0
6.314372555E1,1.958528996E0,3.017585576E-1,-2.048170805E0
6.319452566E1,-7.617265582E-1,4.695735455E0,-4.648547769E-1
6.324532493E1,-1.776343822E0,2.316332817E0,9.552124143E-1
6.329612508E1,-2.549981833E0,-4.185830951E-1,1.499629974E0
6.334692597E1,-5.610632300E-1,-1.121973753E0,-1.728697717E-1
6.339772613E1,3.507637739E0,3.169380903E0,-1.206575990E0
6.344852540E1,1.732820988E0,-7.037876606E0,-1.341878772E0
6.349932560E1,5.725166202E-1,-4.258827209E0,2.738886356E0
6.355012654E1,-6.107098103E0,1.494285107E0,4.864329338E0
6.360092670E1,-3.417690516E0,-5.926440239E0,3.112419605E0
6.365172602E1,-1.976396322E0,2.072146654E0,8.858812451E-1
6.370252628E1,-9.214630723E-1,3.909422457E-2,1.585148692E0
6.375332722E1,1.039051175E0,2.510276794E0,-2.231119573E-1
6.380412743E1,2.321525097E0,-4.315635860E-1,4.462239146E-1
6.385492675E1,4.434903622E0,1.996248841E0,-9.211576581E-1
6.390572701E1,2.297396660E0,1.963721275E0,-6.837671280E0
6.395652800E1,3.449912548E0,-2.048170805E0,-3.826958179E0
6.400732821E1,2.247917950E-1,1.574153423E0,-7.429429889E-1
6.405812758E1,-1.550330400E0,4.567763329E0,7.539382577E-1
6.410892790E1,-1.552773714E0,7.040014863E-1,1.563310862E0
6.415972888E1,-2.030456305E0,-5.806103349E-1,8.489249945E-1
6.421052915E1,2.641456366E0,2.339850426E0,-1.546818018E0
6.426132857E1,1.227650285E0,-3.436321259E0,-7.128587365E-1
6.431212888E1,-2.330382317E-1,-6.994353771E0,-1.056765795E0
6.436292993E1,-8.980981708E-1,-3.921944857E0,4.988331318E0
6.441373019E1,-7.489292622E0,1.229482770E0,5.670189857E0
6.446452962E1,4.138490260E-1,-3.100507975E0,2.284568697E-1
6.451532993E1,-2.038244486E0,1.868887186E0,1.070204377E0
6.456613102E1,4.914266169E-1,1.623632073E0,3.504736125E-1
6.461693128E1,1.928292036E0,-1.791309565E-1,6.444438547E-2
6.466773076E1,3.548259020E0,7.821899056E-1,4.269822240E-1
6.471853107E1,3.412956238E0,-1.221694518E-2,-3.660655022E0
6.476933217E1,2.858001709E0,1.914089918E0,-6.542021275E0
6.482013248E1,1.770082593E0,-9.536852837E-1,-1.812842011E0
6.487093196E1,-9.576557875E-1,2.951003075E0,2.790044844E-1
6.492173232E1,-1.542389274E0,1.924626946E0,1.799708724E0
6.497253342E1,-1.016602516E0,-2.108950168E-1,2.161024809E0
6.502333373E1,-3.930802047E-1,3.851391971E-1,8.197570443E-1
6.507413326E1,2.651229858E0,8.904625773E-1,-1.678608298E0
6.512493362E1,2.536543310E-1,-5.098742008E0,-2.618244171E0
6.517573477E1,7.531746626E-1,-5.855276585E0,1.775885701E0
6.522653508E1,-4.319453716E0,2.990250111E0,5.540537357E0
6.527733456E1,-4.224619865E0,-3.548869848E0,3.167853832E0
6.532813498E1,-1.390135646E0,2.560977042E-1,7.685985565E-1
6.537893613E1,-1.848881960E0,1.291025639E0,1.809635043E0
6.542973649E1,1.211310148E0,2.616258860E0,-3.122956753E-1
6.548053597E1,1.055544019E0,8.562551737E-1,-6.474980712E-2
6.553133638E1,3.335226059E0,1.083490372E0,2.573194206E-1
6.558213753E1,3.809396267E0,1.986933470E0,-4.833176136E0
6.563293790E1,3.684478045E0,9.376505762E-2,-3.910491467E0
6.568373743E1,2.334963560E0,-2.321219593E-1,-9.289459586E-1
6.573453790E1,-1.068219185E0,2.895263195E0,7.314895988E-1
6.578533904E1,-1.083032131E0,1.327829242E0,1.332410574E0
6.583613941E1,-1.568503022E0,2.019308329E0,1.988155127E0
6.588693894E1,-3.771981969E-2,-1.441294074E0,2.034121305E-1
6.593773941E1,2.681924820E0,-4.040907383E0,-2.082225561E0
6.598854055E1,-4.718795121E-1,-3.565668106E0,-2.503557444E0
6.603934097E1,1.889045089E-1,-5.986608505E0,3.598959446E0
6.609014050E1,-5.174181938E0,3.614383221E0,5.452880859E0
6.614094097E1,-2.545400620E0,-2.718270302E0,2.827153921E0
6.619174217E1,-2.054432154E0,6.925480962E-1,4.993676245E-1
6.624254258E1,-4.362976551E-1,8.220477104E-1,1.345238328E0
6.629334217E1,1.718618751E0,2.763014793E0,-1.850867122E-1
6.634414264E1,2.060540438E0,-2.051072359E0,2.350234836E-1
6.639494383E1,4.341138840E0,1.619661450E0,-4.179722369E-1
6.644574425E1,2.871592999E0,6.917845011E-1,-5.939878941E0
6.649654383E1,3.166479588E0,-5.572454333E-1,-4.687642097E0
6.654734435E1,3.313846514E-2,1.324011445E0,-1.134037971E0
6.659814555E1,-1.543305635E0,3.853377104E0,1.212684512E0
6.664894597E1,-1.753131628E0,1.107160687E0,1.663184404E0
6.669974560E1,-2.159345150E0,-1.360967636E0,7.533273697E-1
6.675054607E1,1.771457076E0,2.468891859E0,-1.526659966E0
6.680134732E1,1.866443753E0,-1.966775417E0,-1.317292094E0
6.685214779E1,9.443698525E-1,-5.812364578E0,-1.263232112E0
6.690294743E1,-8.351809382E-1,-4.786904335E0,4.798510551E0
6.695374795E1,-8.591414452E0,3.808327198E0,5.426003456E0
6.700454920E1,-5.222744122E-2,-3.669664860E0,9.455915689E-1
6.705534967E1,-2.489660740E0,2.516690731E0,1.482984424E0
6.710614930E1,9.732323885E-1,7.591304183E-1,1.452289373E-1
6.715694982E1,1.880951405E0,1.580872655E0,-7.385143638E-1
6.720775107E1,2.837232828E0,-1.169772506E0,3.336753249E-1
6.725855154E1,4.113445282E0,2.416358948E0,-1.654785275E0
6.730935123E1,2.724684238E0,1.163816690E0,-7.028866768E0
6.736015175E1,2.909618139E0,-2.711245537E0,-2.337559700E0
6.741095305E1,-1.045006990E0,2.951461315E0,3.333698809E-1
6.746175352E1,-1.738013148E0,2.682077646E0,1.403268814E0
6.751255321E1,-1.601183414E0,-7.895200700E-2,1.791462302E0
6.756335378E1,-8.251019120E-1,-1.921725512E0,7.030851841E-1
6.761415508E1,2.634889603E0,4.877004623E0,-1.347529054E0
6.766495555E1,4.967715442E-1,-5.108515739E0,-7.669187188E-1
6.771575524E1,3.393256664E-1,-5.839547157E0,-9.158127308E-1
6.776655586E1,-2.831429720E0,-1.983115673E0,5.351633072E0
6.781735717E1,-5.699968338E0,-3.927747905E-1,4.283719063E0
6.786815769E1,-1.264148355E0,-8.017370105E-2,-2.368560284E-1
6.791895738E1,-1.034011722E0,1.663031727E-1,1.516581059E0
6.796975800E1,1.038898468E0,1.729308605E0,4.152234197E-1
6.802055930E1,1.671278119E0,-4.793623984E-1,4.611896873E-1
6.807135988E1,4.518131733E0,2.060082406E-1,-1.714953631E-1
6.812215956E1,3.482745647E0,1.699835181E0,-4.593113422E0
6.817296019E1,4.230880737E0,-1.213295341E0,-4.034493446E0
6.822376154E1,1.540404081E0,-7.543963939E-2,-9.695672989E-1
6.827456212E1,-1.295148849E0,4.167200089E0,3.869717419E-1
6.832536185E1,-2.008007765E0,2.231425047E0,1.710525036E0
6.837616248E1,-2.098412991E0,-1.453816444E-1,1.504822254E0
6.842696383E1,-4.970769584E-1,-1.042563558E0,-7.676823139E-1
6.847776441E1,2.319692373E0,-1.625159144E0,-2.139797926E0
6.852856420E1,1.527118087E-1,-2.211725235E0,-2.172783613E0
6.857936482E1,1.294690728E0,-4.557378769E0,2.551508904E0
6.863016623E1,-4.635108948E0,1.527118147E-3,4.549284935E0
6.868096685E1,-4.140322685E0,-2.419871330E0,4.115583420E0
6.873176659E1,-1.646386027E0,2.034121305E-1,8.852704167E-1
6.878256727E1,-6.972821355E-1,7.386670709E-1,1.375169873E0
6.883336868E1,1.919740200E0,1.924321532E0,-3.918585181E-1
6.888416930E1,1.091125965E0,-8.843541145E-1,1.980672181E-1
6.893496909E1,3.479080677E0,2.117196560E0,-4.127800465E-1
6.898576977E1,3.052861929E0,5.822901726E-1,-5.743796825E0
6.903657123E1,2.998343706E0,-3.721587062E-1,-4.734066486E0
6.908737185E1,8.577822447E-1,5.395308137E-1,-1.427397370E0
6.913817165E1,-1.696780920E0,3.281013250E0,4.676035643E-1
6.918897238E1,-1.653258085E0,4.062134326E-1,1.605459332E0
6.923977383E1,-1.661504507E0,1.261094213E0,2.520813942E0
6.929057446E1,1.233453274E0,5.923691392E-1,2.191414535E-1
6.934137430E1,3.212903976E0,8.887827396E-2,-1.462215662E0
6.939217503E1,-2.625116110E-1,-3.170449972E0,-1.836206913E0
6.944297649E1,-8.877137899E-1,-6.694885731E0,3.022014141E0
6.949377717E1,-5.655682087E0,-8.092198968E-1,5.516103268E0
6.954457701E1,-1.895917177E0,6.865923405E-1,3.111197710E0
6.959537774E1,-2.076727867E0,-7.605048269E-2,1.048366666E0
6.964617925E1,-6.632274389E-1,9.306257963E-1,1.004843712E0
6.969697993E1,1.136175871E0,2.082989216E0,-6.865923405E-1
6.974777977E1,2.758433580E0,-1.397160411E0,-3.756710589E-1
6.979858050E1,3.998606205E0,2.431019306E0,-1.729461312E0
6.984938201E1,2.440334797E0,3.221302986E0,-5.900937080E0
6.990018269E1,4.003951073E0,-1.858502746E0,-2.771414042E0
6.995098258E1,7.863131166E-1,1.136328578E0,-7.837170362E-1
7.000178331E1,-1.659672022E0,2.575790167E0,5.334223509E-1
7.005258482E1,-1.598434567E0,1.693574041E-1,1.869039893E0
7.010338555E1,-1.624090195E0,7.284353375E-1,1.700751424E0
7.015418540E1,7.721109390E-1,4.271349311E-1,-8.733588457E-1
7.020498618E1,2.163315535E0,-2.110630035E0,-1.569266558E0
7.025578769E1,1.259872466E-1,-4.189496040E0,-2.017170429E0
7.030658842E1,-2.893888950E-1,-7.594816685E0,4.227826595E0
7.035738831E1,-5.453644276E0,9.515473247E-1,6.028146267E0
7.040818909E1,-6.001574174E-2,-9.255862832E-1,2.151556730E0
7.045899060E1,-1.789324284E0,2.102841735E-1,9.097042680E-1
7.050979128E1,-3.442124426E-1,1.322331548E0,1.500699043E0
7.056059118E1,8.058602214E-1,1.752673507E0,5.192201585E-3
7.061139196E1,3.022777557E0,-1.436407328E0,-7.605048269E-2
7.066219347E1,4.098327160E0,5.929799676E-1,-1.988307834E0
7.071299420E1,2.434226274E0,2.583120346E0,-7.544116497E0
7.076379409E1,2.585563660E0,-2.048476219E0,-3.058817625E0
7.081459488E1,-2.617480457E-1,3.017585516E0,-6.862868667E-1
7.086539644E1,-1.913326383E0,4.427878857E0,1.152974248E0
7.091619717E1,-1.869498014E0,-2.593046725E-1,2.245474577E0
7.096699701E1,-1.343253136E0,-1.037829518E0,1.944326878E0
7.101779784E1,3.042171955E0,3.512066364E0,-1.303853512E0
7.106859935E1,1.249029875E0,-5.154940128E0,-1.018893242E0
7.111940008E1,-3.660502136E-1,-2.046491146E0,-9.373451471E-1
7.117019998E1,-2.521119356E0,-7.258545399E0,4.966951847E0
7.122100076E1,-6.056550503E0,9.972081780E-1,5.237862587E0
7.127180227E1,-5.422796607E-1,6.000047326E-1,1.076771021E0
7.132260300E1,-1.270104170E0,-9.139801860E-1,1.266897202E0
7.137340290E1,1.458397806E-1,1.964484811E0,5.095993280E-1
7.142420368E1,1.264606595E0,-1.001789495E-1,-2.226538211E-1
7.147500524E1,3.539859772E0,8.669449687E-1,-3.833066523E-1
7.152580597E1,3.430670977E0,1.979450583E0,-3.722961426E0
7.157660586E1,3.367448330E0,9.124531150E-1,-5.548020363E0
7.162740665E1,2.350692987E0,-9.000834227E-1,-1.738013148E0
7.167820816E1,-7.931851745E-1,2.829138994E0,6.139014959E-1
7.172900888E1,-1.731752038E0,2.057638884E0,1.512457848E0
7.177980883E1,-1.631420374E0,-6.760551929E-1,2.075048208E0
7.183060962E1,-6.830799580E-1,6.719320081E-3,4.367557764E-1
7.188141112E1,3.546121120E0,-1.468629479E0,-2.478818178E0
7.193221185E1,2.324273884E-1,-2.918780804E0,-2.561740637E0
7.198301175E1,-9.252808690E-1,-6.044486523E0,2.373294353E0
7.203381258E1,-2.074437380E0,8.797727823E-1,5.766856194E0
7.208461409E1,-5.451200962E0,-6.206207871E-1,4.279595852E0
7.213541482E1,-5.784723759E-1,-1.094943762E0,3.626905680E-1
7.218621472E1,-1.352721214E0,6.186355352E-1,1.537349820E0
7.223701550E1,1.111436605E0,2.730029106E0,-7.437065244E-2
7.228781706E1,1.083795786E0,-6.841489077E-1,-2.367033064E-1
7.233861779E1,3.503819942E0,1.819408536E0,-6.988092661E-1
7.238941769E1,3.325605154E0,1.353332043E0,-4.685198307E0
7.244021847E1,3.408833027E0,1.271783948E0,-4.987109661E0
7.249102003E1,2.117654800E0,-1.344016671E0,-2.121778011E0
7.254182076E1,-1.215127945E0,1.610346079E0,3.848337829E-1
7.259262066E1,-1.578734756E0,1.552773714E0,1.711899400E0
7.264342144E1,-1.281099439E0,7.640172243E-1,2.321372271E0
7.269422295E1,4.982986450E-1,3.045073450E-1,3.306210935E-1
7.274502373E1,3.107838154E0,1.200925708E0,-1.665016890E0
7.279582363E1,-5.544965863E-1,-3.995246410E0,-1.584995866E0
7.284662441E1,6.045860648E-1,-5.637814999E0,2.032747030E0
7.289742597E1,-4.993829250E0,1.071884274E0,5.014903069E0
7.294822670E1,-3.511913538E0,-2.347791433E0,3.629654408E0
7.299902659E1,-1.375017166E0,-5.920637250E-1,1.037065983E0
7.304982738E1,-1.971204162E0,1.424953938E0,1.941578031E0
7.310062894E1,1.862320542E0,1.085017443E0,-3.457395434E-1
7.315142967E1,1.240325332E0,5.877877474E-1,-3.042019308E-1
7.320222956E1,3.058512211E0,-1.011868477E0,6.656708121E-1
7.325303034E1,3.396005392E0,9.498675168E-2,-3.341792583E0
7.330383191E1,2.538833857E0,3.633777618E0,-6.153675079E0
7.335463264E1,2.403073072E0,-2.428575993E0,-2.332673073E0
7.340543258E1,-7.763868570E-1,2.539292097E0,8.551861346E-2
7.345623336E1,-1.025154471E0,2.555174112E0,9.271134138E-1
7.350703488E1,-9.750649333E-1,-4.672981501E-1,1.806733489E0
7.355783566E1,-8.286142945E-1,2.635805905E-1,1.093569279E0
7.360863555E1,3.178085566E0,3.625225782E0,-1.339129925E0
7.365943633E1,1.007897966E-2,-4.759110928E0,-1.350277901E0
7.371023790E1,3.054236295E-4,-4.731164932E0,2.887780368E-1
7.376103862E1,-3.513593435E0,-2.931914091E0,5.590321541E0
7.381183852E1,-5.203502178E0,2.102078199E0,3.864525080E0
7.386263935E1,-1.311794519E0,-1.608208179E0,8.857285231E-2
7.391344086E1,-1.489245653E0,4.928010404E-1,1.803984642E0
7.396424159E1,1.720145941E0,1.506807446E0,1.269035190E-1
7.401504154E1,9.193251133E-1,1.327065676E-1,2.144073844E-1
7.406584232E1,3.350344419E0,-6.844543815E-1,2.353289127E-1
7.411664383E1,3.457395554E0,1.958376288E0,-4.080154419E0
7.416744462E1,3.570707560E0,-7.330167107E-3,-5.918804646E0
7.421824451E1,1.803373814E0,-7.223268598E-2,-1.755422354E0
7.426904529E1,-1.302784443E0,3.385620832E0,-3.032856584E-1
7.431984680E1,-1.861557007E0,1.900956631E0,1.109604001E0
7.437064753E1,-1.926764965E0,6.145123243E-1,1.789018869E0
7.442144743E1,1.980672181E-1,-1.140146375E0,-3.257342875E-1
7.447224821E1,2.871745586E0,5.114013195E0,-1.680288076E0
7.452304977E1,5.573981255E-2,-7.428666115E0,-1.446028233E0
7.457385050E1,1.523605824E0,-4.513092041E0,1.878508091E0
7.462465040E1,-5.563596725E0,1.175422788E0,4.952444077E0
7.467545118E1,-3.990665197E0,-4.023651123E0,2.559755325E0
7.472625264E1,-1.908286810E0,-1.428619027E0,2.936648130E-1
7.477705336E1,-9.744541049E-1,1.262621284E0,1.305685997E0
7.482785326E1,5.612159371E-1,3.354315042E0,1.298050433E-1
7.487865404E1,2.110324621E0,-1.684411287E0,6.135960817E-1
7.492945550E1,4.852723122E0,1.998692274E0,-1.138466597E0
7.498025623E1,2.679328680E0,1.951809645E0,-6.337540150E0
7.503105607E1,4.556462288E0,-1.897596955E0,-2.981850863E0
7.508185685E1,6.731536984E-1,9.788827598E-2,-9.214630723E-1
7.513265831E1,-1.437628984E0,1.533837438E0,1.182142138E0
7.518345904E1,-1.364327312E0,-6.933116168E-2,2.005106211E0
7.523425888E1,-1.283542752E0,4.204156399E-1,3.050418615E0
7.528505962E1,9.674293399E-1,-6.116108298E-1,1.430909634E-1
7.533586107E1,1.233300567E0,-3.762666464E0,-2.604041815E0
7.538666175E1,-3.156553209E-1,-2.753699541E0,-1.905690789E0
7.543746159E1,-1.306754947E0,-2.050766945E0,4.471249104E0
7.548826232E1,-7.673921585E0,4.014182568E0,5.063160419E0
7.553906378E1,-4.692834020E-1,-1.455801725E0,6.245913506E-1
7.558986446E1,-1.813605547E0,1.340809762E-1,1.965859175E0
7.564066425E1,8.539644480E-1,6.821636558E-1,2.625116110E-1
7.569146498E1,1.474738002E0,-8.725953102E-1,-4.689779878E-1
7.574226639E1,3.603998899E0,8.298360109E-1,-4.508052766E-1
7.579306706E1,3.702192545E0,1.619661450E0,-3.299491405E0
7.584386685E1,3.069201946E0,2.223942041E0,-5.389657974E0
7.589466753E1,2.854947329E0,-2.631377220E0,-2.572430611E0
7.594546894E1,-1.083184958E0,3.046447992E0,2.151709497E-1
7.599626956E1,-1.405406833E0,2.798902035E0,1.484511495E0
7.604706935E1,-1.524827480E0,2.122694254E-2,1.998844981E0
7.609787003E1,-1.556133330E-1,-1.644553542E0,3.176405653E-2
