Time window,Time (s)_acc,Time (s)_gyro,Time (s)_mag,Time (s)_lin_acc,Time (s)_prox,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Distance (cm)
4.26,4.274874018,4.284172239,,4.2610813610000005,,2.717947483,-8.607281685,1.197607756,-1.96921885,-3.010407925,-0.06581879407,,,,1.583879709,1.339754105,0.5505561233,
4.29,,,4.303521354,4.311081361,,,,,,,,-12.68799973,34.3185997,-35.35559845,-1.338831186,-1.285645485,3.217608929,
4.32,4.324874018,4.3349790619999995,,,4.334782551,0.9269196987,-10.05105114,2.621935368,-1.2120736840000002,-1.261705041,0.6998782754,,,,,,,5.0
4.35,4.374874018,,4.353521354,4.361081361,,2.5166511540000003,-8.619246483,-0.5285146832000001,,,,-14.04220009,35.83139801,-32.69599915,0.9176096915999999,0.5038709641,0.9057259559999999,
4.38,,4.385784999,4.403521561,,,,,,-1.096012712,-0.575876236,1.1509889359999999,-15.20119953,37.57600021,-29.6337986,,,,
4.41,4.424874018,4.436590467,,4.411081361,,2.887837887,-6.594020844,-3.8563327789999997,-1.875301123,-1.0827267170000001,0.8773293495000001,,,,1.5560042859999998,2.678399563,-1.727371693,
4.4399999999999995,,,4.4535215610000005,4.461081361000001,,,,,,,,-16.15279961,39.54019928,-26.36419868,2.321320057,-2.022629738,5.075407028,
4.47,4.474874018,4.487396509,,,,3.2901310919999998,-12.7875433,5.576473236,-1.57430613,-0.3144336343,0.4497362971,,,,,,,
4.5,4.524874018,,4.503521561,4.5110813610000005,,5.566901683999999,-13.11536026,3.5988051889999997,,,,-16.76280022,41.82159805,-21.87459946,6.3653492929999995,-2.991365433,7.411619186,
4.53,,4.538203331,4.553521561,,,,,,0.5045598149,-1.095096469,-0.5407525301,-16.86039925,43.66379929,-17.87299919,,,,
4.56,4.574874018,4.589009373000001,,4.561081361,,1.6453646419999999,-14.93031597,6.337689877000001,2.617175102,0.692242682,-0.5140279531,,,,0.6582699418,-4.793597221000001,8.433753967000001,
4.59,,,4.603521561,4.611081361,,,,,,,,-16.95800018,45.03020096,-14.82299995,3.535646915,-5.531908989,3.7559428219999997,
4.62,4.624874018,4.639814529,,,,2.248655081,-14.71466255,-0.9475577474,4.281886578,0.5911474228,-0.7044596076,,,,,,,
4.6499999999999995,4.674874018,,4.653521561,4.661081361,,-1.359422326,-17.83909035,-3.2817561630000003,,,,-17.27519989,45.55479813,-13.62739944,-0.5988956094,-8.425544739,-8.713717461,
