"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.867487402E1,3.789632916E-1,-2.138585329E0,-1.233380413E1
5.872487402E1,3.332005441E-1,-1.567238998E1,-9.252745628E0
5.877487402E1,5.760720730E0,-1.369472218E1,2.377867460E0
5.882487402E1,3.328416348E0,-7.673782349E0,2.004287958E0
5.887487402E1,-2.414956331E0,-5.957231045E0,2.978765011E0
5.892487402E1,-1.790130496E0,-7.082456112E0,7.546364665E-1
5.897487402E1,3.044866920E-1,-8.652746201E0,-2.568396091E0
5.902487402E1,2.772982359E0,-1.169821072E1,1.961217284E0
5.907487402E1,4.221238136E0,-1.091994476E1,4.353142738E0
5.912487402E1,2.200798512E0,-1.525813293E1,2.255833626E0
5.917487402E1,1.202393413E0,-1.579203129E1,2.902194738E0
5.922487402E1,-1.763809443E0,-1.650778389E1,-9.530313492E0
5.927487402E1,-3.159722328E0,-1.806162262E1,2.485544443E0
5.932487402E1,1.046859860E0,-1.016112137E1,-2.728715181E0
5.937487402E1,1.173679471E0,-5.245964527E0,-6.744768620E-1
5.942487402E1,4.257130623E0,-1.319641709E0,-2.757428885E0
5.947487402E1,-5.922235921E-2,4.423730969E-1,-2.453540564E0
5.952487402E1,-6.768696904E-1,-2.428116798E0,1.417747378E0
5.957487402E1,-1.430907917E1,-2.703470802E1,1.265085316E1
5.962487402E1,-6.649056077E-1,-6.500700951E0,6.196513176E0
5.967487402E1,-3.131008387E0,-7.915457249E0,4.477569580E0
5.972487402E1,-5.285745144E0,-1.639292908E1,-3.253042459E0
5.977487402E1,-3.059223652E0,-7.968099594E0,-4.117449760E0
5.982487402E1,2.550150633E0,-1.160249805E1,-2.350350142E0
5.987487402E1,8.403892517E0,-1.198295689E1,3.451646566E-1
5.992487402E1,-1.510170221E0,-6.332904339E0,2.677269459E0
5.997487402E1,-3.351148129E0,-7.779066563E0,1.010967612E0
6.002487402E1,-1.138983607E0,-7.553842068E0,-2.716751099E0
6.007487402E1,2.708376169E0,-1.102552891E1,4.387838542E-1
6.012487402E1,5.583651543E0,-1.152832031E1,5.427819252E0
6.017487402E1,1.729113460E0,-1.521266937E1,2.035394669E0
6.022487402E1,2.701197624E0,-1.554078484E1,2.923730135E0
6.027487402E1,-3.013760090E0,-1.716640854E1,-8.721240044E0
6.032487402E1,-5.838786125E0,-1.851655960E1,2.684448004E0
6.037487402E1,6.110670567E-1,-1.080269718E1,-1.129412293E0
6.042487402E1,8.551349640E-1,-4.286143780E0,-2.324028969E0
6.047487402E1,4.420141697E0,-2.600699186E0,-1.969891191E0
6.052487402E1,-4.806582630E-1,4.040879309E-1,-2.752643347E0
6.057487402E1,-6.816553473E-1,-1.032503009E0,6.517450809E-1
6.062487402E1,-1.307827091E1,-2.632374191E1,1.663460350E1
6.067487402E1,6.493522525E-1,-5.736792088E0,7.503592491E0
6.072487402E1,-4.680061817E0,-1.845673752E1,1.855933070E0
6.077487402E1,-3.971188307E0,-3.450450182E0,-9.391530037E0
6.082487402E1,2.279761791E0,-1.049402237E1,-1.298495102E1
6.087487402E1,6.596413612E0,-1.642403603E1,1.915753603E0
6.092487402E1,4.245166302E0,-6.960123062E0,2.502294302E0
6.097487402E1,-3.044866800E0,-5.480760098E0,2.332403898E0
6.102487402E1,-2.855534792E0,-8.437391281E0,-1.780559182E0
6.107487402E1,1.544866085E0,-8.813364029E0,-4.064807594E-1
6.112487402E1,5.198108196E0,-1.108534908E1,3.800101519E0
6.117487402E1,4.389034748E0,-1.424776363E1,2.859123945E0
6.122487402E1,1.824527234E-1,-1.449691582E1,6.170192242E0
6.127487402E1,-1.445564032E0,-1.683589935E1,-3.064009428E0
6.132487402E1,-3.339184046E0,-1.751336861E1,-6.090032578E0
6.137487402E1,-2.814856768E0,-1.664447403E1,-2.204387903E0
6.142487402E1,4.028915167E-1,-6.828517437E0,-2.731107950E0
6.147487402E1,3.352344513E0,-3.938885212E0,-2.618645191E0
6.152487402E1,2.416152716E0,5.596213937E-1,-2.338385820E0
6.157487402E1,-2.916252613E-1,4.328017831E-1,-2.539682150E0
6.162487402E1,-5.043771267E0,-8.640781403E0,1.704646873E1
6.167487402E1,-1.158126116E0,-1.746790504E1,1.119781208E1
6.172487402E1,-5.536991596E0,-1.134138107E1,1.091037369E1
6.177487402E1,-1.275374413E0,-3.512663603E0,-1.268824100E1
6.182487402E1,-3.997509241E0,-1.225125217E1,-4.660919189E0
6.187487402E1,5.775077343E0,-1.424537086E1,1.142572761E0
6.192487402E1,7.072585583E0,-1.027358437E1,2.552543640E0
6.197487402E1,-2.568396091E0,-5.736792088E0,2.030609131E0
6.202487402E1,-4.059722900E0,-8.222037315E0,2.813660383E0
6.207487402E1,-5.715855360E-1,-8.097311974E0,-6.365506649E0
6.212487402E1,2.016252279E0,-9.854840279E0,8.407780528E-1
6.217487402E1,7.367201805E0,-1.265833092E1,4.532604218E0
6.222487402E1,5.563312769E-2,-1.614168167E1,5.471189022E0
6.227487402E1,3.780958891E0,-1.692682648E1,3.314059258E0
6.232487402E1,-1.926820397E0,-1.740329742E1,-9.434600830E0
6.237487402E1,-3.894618034E0,-1.796830368E1,2.763411045E0
6.242487402E1,5.297111273E-1,-1.034058285E1,-2.130210400E0
6.247487402E1,2.315654039E0,-6.031408787E0,-1.414457321E0
6.252487402E1,4.910969257E0,-1.738684773E0,-2.941676378E0
6.257487402E1,-4.112663865E-1,9.355936646E-1,-3.617050648E0
6.262487402E1,-1.725524187E0,-1.391426325E0,6.517151356E0
6.267487402E1,-1.206820107E1,-3.138725281E1,1.571067524E1
6.272487402E1,-3.075973511E0,-3.577269793E0,6.189334869E0
6.277487402E1,-4.208376884E0,-1.537538147E1,-6.023033619E0
6.282487402E1,-3.983152390E0,-7.750352383E0,-2.676073074E0
6.287487402E1,3.464807272E0,-1.090080261E1,-6.595217228E0
6.292487402E1,7.369594574E0,-1.389123249E1,1.424925923E0
6.297487402E1,1.441675663E0,-6.050550938E0,2.083251238E0
6.302487402E1,-3.786941051E0,-7.149455070E0,1.791326880E0
6.307487402E1,-3.753740489E-1,-8.365607262E0,-9.379864931E-1
6.312487402E1,2.422732860E-1,-7.216454029E0,-1.996212244E0
6.317487402E1,4.276273251E0,-1.246660614E1,3.515056372E0
6.322487402E1,2.703590393E0,-1.608664703E1,2.440080881E0
6.327487402E1,3.469592810E0,-1.411376572E1,2.751446962E0
6.332487402E1,-2.369492531E0,-1.490878105E1,2.780160904E0
6.337487402E1,-3.676871061E0,-1.658465385E1,-6.190531254E0
6.342487402E1,-2.556432009E0,-1.493749428E1,-1.603490233E0
6.347487402E1,-4.725824669E-2,-8.138288498E0,-2.388635159E0
6.352487402E1,3.280559778E0,-3.369094372E0,-1.763809443E0
6.357487402E1,1.860718727E0,-1.820040703E0,-2.008176327E0
6.362487402E1,-7.728816867E-1,-4.435695112E-1,-2.723929405E0
6.367487402E1,-2.554039001E0,-5.423332691E0,1.199013519E1
6.372487402E1,-5.424529076E0,-2.634049034E1,1.145862961E1
6.377487402E1,-5.991927147E0,-7.642675400E0,7.199704170E0
6.382487402E1,-7.609176040E-1,-6.244369984E0,-1.321017551E1
6.387487402E1,-4.150949001E0,-8.054241180E0,4.893920422E0
6.392487402E1,6.680162430E0,-1.570349693E1,2.150549412E0
6.397487402E1,2.057229280E0,-9.067003250E0,1.130608678E0
6.402487402E1,-1.045663476E0,-6.411867142E0,1.054038405E0
6.407487402E1,-1.996212244E0,-7.307381153E0,3.259024382E0
6.412487402E1,1.487139225E0,-8.791828156E0,-1.215553880E0
