"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.181791990E1,-1.053186417E0,-2.396786213E-1,-5.100190163E0
4.186791990E1,-1.333554745E0,2.978262901E0,-2.972881317E0
4.191791990E1,-1.578960776E0,1.183081150E0,-1.326821327E0
4.196791990E1,-1.008854866E0,4.487485886E-1,-2.326930046E0
4.201791990E1,-1.877430916E0,1.429181814E0,-2.189783096E0
4.206791990E1,-1.082340717E0,-9.361553192E-2,4.924888611E-1
4.211791990E1,-4.578139782E-1,-1.759730339E0,-1.740841866E-1
4.216791990E1,8.873438835E-2,-3.638689518E0,3.093562126E-1
4.221791990E1,3.000171661E0,-8.659143448E-1,2.292415142E0
4.226791990E1,1.186716676E0,-9.793577194E-1,1.162470818E0
4.231791990E1,1.022723198E0,-2.827421188E0,4.019526482E0
4.236791990E1,1.970554948E0,1.610937119E-1,2.290012836E0
4.241791990E1,-1.852066994E0,-1.656320572E0,1.860971451E-1
4.246791990E1,5.215656757E-1,1.502730370E0,3.529644012E-1
4.251791990E1,1.142542601E0,1.335312366E0,1.167481422E0
4.256791990E1,4.790627956E0,-3.462376595E0,1.314869404E0
4.261791990E1,7.304973602E-1,-6.245980263E-1,1.063866615E-1
4.266791990E1,2.595429659E0,-2.071010590E0,1.882705688E0
4.271791990E1,6.312942505E-2,-2.808692932E0,-3.523701668E0
4.276791990E1,-2.444174290E-1,3.215136528E-1,-1.920006275E0
4.281791990E1,6.332397461E-4,-6.737904549E-1,-3.375733852E0
4.286791990E1,-2.201647043E0,-9.804451466E-2,-3.186869621E0
4.291791990E1,-3.293011189E-1,2.797488689E0,-4.236979485E0
4.296791990E1,-1.428249955E0,1.143717289E0,-4.091001987E0
4.301791990E1,-1.010989904E0,5.763850212E-1,-2.635936737E0
4.306791990E1,1.538745880E0,-4.520158768E-1,-1.475854397E0
4.311791990E1,3.458116055E-1,-2.222774506E0,5.381970406E-1
4.316791990E1,-5.101336241E-1,-2.796000004E0,-1.455093861E0
4.321791990E1,1.208729029E0,4.087100029E-1,-1.304482937E0
4.326791990E1,5.059506893E-1,-4.454326630E-2,2.695295334E0
4.331791990E1,3.079270840E0,-6.793097496E0,4.537731171E0
4.336791990E1,2.564513683E-1,-3.024539948E-1,3.011868477E0
4.341791990E1,-3.233519793E-1,1.184250832E0,-1.156508684E0
4.346791990E1,-2.092817068E0,1.068305969E0,-1.690053940E-1
4.351791990E1,1.210506201E0,-1.309008598E-1,1.121170521E0
4.356791990E1,2.617846251E0,-1.845434666E0,3.230697632E0
4.361791990E1,5.680036545E-2,-4.550677299E0,7.331929207E-1
4.366791990E1,1.868104935E-1,1.764836311E-1,1.038938999E0
4.371791990E1,-3.055157661E-1,-1.348864555E0,-1.610205650E0
4.376791990E1,-1.339042664E0,-1.236302853E0,-2.505403042E0
4.381791990E1,-6.475474834E-1,-1.593589783E-1,-7.297258377E-1
4.386791990E1,-1.637348413E0,-2.246298075E0,-1.668994904E0
4.391791990E1,-1.544898748E0,4.336179256E0,-5.930635929E0
4.396791990E1,-1.242728829E0,1.243395209E0,-4.482754707E0
4.401791990E1,-2.249419689E0,9.262011051E-1,-9.942874908E-1
4.406791990E1,-3.148317337E-3,1.573853493E0,-2.835388184E-1
4.411791990E1,7.070229053E-1,-5.221233368E-1,-3.413844109E-1
4.416791990E1,-1.849173546E0,-1.952773571E0,-1.245655060E0
4.421791990E1,2.695083618E-2,-1.361074448E-1,5.724864006E-1
4.426791990E1,1.227769375E0,-1.451482773E0,8.482189178E-1
4.431791990E1,1.651493430E0,-3.970477104E0,5.956780434E0
4.436791990E1,2.794608355E0,-3.913015366E0,1.807725430E0
4.441791990E1,-5.341479778E-1,1.814054966E0,1.360245705E0
4.446791990E1,-8.962484598E-1,2.681970596E0,-1.557639122E0
4.451791990E1,-6.887078285E-1,-4.051690102E-1,3.586206436E-1
4.456791990E1,3.607379436E0,-2.259594917E0,1.623814106E0
4.461791990E1,1.995119810E0,-1.096402168E0,2.636234760E0
4.466791990E1,1.035089254E0,-1.691134453E0,-7.965359688E-1
4.471791990E1,1.472680569E0,-2.992916107E-2,-5.013613701E-1
4.476791990E1,5.703926086E-2,-3.374570370E0,-3.166618347E-1
4.481791990E1,3.941605091E-1,-1.270878077E0,1.152612686E0
4.486791990E1,4.793417454E-1,-1.239178896E0,-3.562695503E0
4.491791990E1,-3.207294703E0,1.524418950E0,-6.171056747E0
4.496791990E1,-1.674795270E0,3.547193527E0,-5.954302311E0
4.501791990E1,-4.305911064E-2,7.718684673E-1,-1.511398792E0
4.506791990E1,3.026101589E-1,-1.462187529E0,1.537364960E0
4.511791990E1,-2.385892868E-1,-2.569804192E-1,-9.886713028E-1
4.516791990E1,-8.709313869E-1,2.610211372E-1,-2.315957546E0
4.521791990E1,-6.116409302E-1,3.558435440E-1,-2.375821590E0
4.526791990E1,1.628924608E0,-1.847996712E-1,1.505775452E-1
4.531791990E1,2.107212067E0,-5.199719429E0,3.239693642E0
4.536791990E1,2.692642689E0,-4.869973183E0,5.552216530E0
4.541791990E1,-1.976866245E0,-3.614654541E-1,2.650387287E0
4.546791990E1,-2.803444862E-2,1.077199936E0,-1.020250320E-1
4.551791990E1,-4.566537142E-1,1.813372612E0,-1.238653183E0
4.556791990E1,1.099821329E-1,7.325739861E-1,-6.168589592E-1
4.561791990E1,4.121365070E0,-2.920356750E0,3.421732426E0
4.566791990E1,-2.902271748E-1,-2.947879791E0,1.852184772E0
4.571791990E1,2.008268595E0,-1.383137703E-1,1.466970444E-1
4.576791990E1,-1.445035934E-1,-7.324428558E-1,-1.325924873E0
4.581791990E1,-2.765769958E-1,2.265303135E-1,-2.697721481E0
4.586791990E1,-1.602861166E0,2.678513527E-2,-1.839618683E0
4.591791990E1,4.066967964E-1,-2.216859341E0,-1.346635818E-1
4.596791990E1,-2.179511070E0,2.548920393E0,-3.176759720E0
4.601791990E1,-2.328592539E0,1.140009165E0,-3.568464279E0
4.606791990E1,-2.146871805E0,2.954131365E0,-5.497591019E0
4.611791990E1,-1.209732294E0,2.224066734E0,-1.882881165E0
4.616791990E1,1.289618254E0,-7.174377441E-1,3.365039825E-2
4.621791990E1,-3.960106373E-1,-1.738228321E0,1.211330891E0
4.626791990E1,2.259213924E-1,-1.892948151E0,1.495818138E0
4.631791990E1,1.704204321E0,-2.181765556E0,4.315891266E-1
4.636791990E1,-4.464380741E-1,-1.859242439E0,1.573991299E0
4.641791990E1,-2.559019327E-1,-2.684249878E0,3.028570175E0
4.646791990E1,8.185108900E-1,3.839082718E-1,3.134044647E0
4.651791990E1,-7.099721432E-1,5.067281723E-1,1.015516758E0
4.656791990E1,-3.938361406E-1,6.541662216E-1,-9.186983109E-2
4.661791990E1,1.867370129E0,8.256378174E-1,1.950055599E0
4.666791990E1,3.724825859E0,-7.282032967E-1,1.588055611E0
4.671791990E1,1.643321514E-1,-4.548449516E-1,1.536779404E-1
4.676791990E1,2.194594622E0,-2.324055195E0,6.820921898E-1
4.681791990E1,6.546325684E-1,-2.479874134E0,-2.477631569E-1
4.686791990E1,5.404489040E-1,-6.211757660E-3,-2.923548698E0
4.691791990E1,-8.192297816E-1,-8.153367043E-2,-1.835902214E0
4.696791990E1,-2.596133232E0,-7.059990168E-1,-5.483956337E0
4.701791990E1,-8.257670403E-1,2.851677418E0,-3.354176044E0
4.706791990E1,-3.321478367E-1,9.228083491E-1,-1.546110630E0
4.711791990E1,-2.481902838E0,1.191000223E0,-2.455289841E0
4.716791990E1,-1.966453195E0,1.539142370E0,-2.206486702E0
4.721791990E1,9.946165085E-1,-1.878050327E0,-3.366150856E-1
4.726791990E1,-9.652328491E-1,-1.671081066E0,-1.959271431E-1
4.731791990E1,8.178331852E-1,4.039001465E-1,3.303756714E-1
4.736791990E1,1.917420626E0,-3.601325989E0,6.131935120E-2
4.741791990E1,-9.437727928E-2,3.252315521E-2,3.932354450E0
4.746791990E1,4.638615131E0,-7.401817322E0,6.947364807E0
4.751791990E1,-1.053498983E0,3.869199753E-1,2.410206795E-1
4.756791990E1,-1.291364193E0,1.945677757E0,1.057348251E-1
4.761791990E1,-7.183395624E-1,-5.055270195E-1,-4.785284996E-1
4.766791990E1,4.112341404E-1,1.949770451E0,-7.648692131E-1
4.771791990E1,2.981207848E0,-3.186891079E0,4.200986862E0
4.776791990E1,1.073253155E-1,-2.846984863E0,5.400490761E-1
4.781791990E1,6.751356125E-1,-8.779788017E-1,4.204306602E-1
4.786791990E1,8.676369190E-1,-2.209302425E0,-7.073812485E-1
4.791791990E1,-1.408376932E0,-2.668702602E-1,-3.211354256E0
4.796791990E1,-1.438789964E0,1.169844151E0,-3.034990311E0
4.801791990E1,-1.294884682E0,1.125714421E0,-2.210720062E0
4.806791990E1,-8.234126568E-1,1.226562977E0,-1.717765808E0
4.811791990E1,-1.233125210E0,-1.156542301E-1,-3.839670181E0
4.816791990E1,-1.556212187E0,1.730181217E0,-3.797618866E0
4.821791990E1,-4.766490459E-1,2.511712551E0,-3.496946335E0
4.826791990E1,1.001367569E-1,-1.408938885E0,-2.903313637E-1
4.831791990E1,3.495957851E-1,-3.446240902E0,1.878070354E0
4.836791990E1,2.050559998E0,-2.501516342E0,3.308753490E0
4.841791990E1,8.023935556E-1,-3.393477440E0,9.068059921E-1
4.846791990E1,5.580532551E-1,7.320652008E-1,1.859714031E0
4.851791990E1,8.783242702E-1,-1.003701210E0,2.886210442E0
4.856791990E1,-3.166534901E-1,-1.228721619E0,9.435143471E-1
4.861791990E1,5.817472935E-1,1.977546692E0,5.428314209E-1
4.866791990E1,4.513373375E-1,-3.626966476E-1,6.749343872E-1
4.871791990E1,4.428552628E0,-8.740906715E-1,1.442224503E0
4.876791990E1,-6.120314598E-1,-3.930330276E-1,4.280686378E-1
4.881791990E1,1.357564926E0,-3.471012115E0,8.583240509E-1
4.886791990E1,4.819512367E-1,-2.089638710E-1,-1.187220097E0
4.891791990E1,2.672624588E-2,-1.119405270E0,-2.098964214E0
4.896791990E1,-1.068115592E0,-3.175792217E0,-1.982411385E0
4.901791990E1,2.810705900E-1,1.970971584E0,-2.298553467E0
4.906791990E1,-1.206813216E0,2.429931641E0,-4.774764061E0
4.911791990E1,-2.530257940E0,2.011861801E0,-5.568096161E0
4.916791990E1,-3.189927340E-1,9.320734739E-1,-2.002645969E0
4.921791990E1,2.151606560E0,1.236168623E0,7.707891464E-1
4.926791990E1,-6.288354397E-1,-9.771041870E-1,-7.228803635E-1
4.931791990E1,-1.849571466E0,-1.860999584E0,-2.184239388E0
4.936791990E1,1.547757030E0,-1.233947754E0,-6.627469063E-1
4.941791990E1,2.090848923E0,-2.558071613E0,1.821587086E0
4.946791990E1,7.160907984E-1,-2.388791084E0,3.917718410E0
4.951791990E1,8.813288212E-1,-2.788158417E0,3.081446171E0
4.956791990E1,1.424490809E0,-1.882324219E-1,3.057387829E0
4.961791990E1,3.577260971E-1,8.689517975E-1,-9.800386429E-2
4.966791990E1,-1.339383245E0,-1.593858242E0,-5.572242737E-1
4.971791990E1,2.233178854E0,-3.655681610E-1,5.615687370E-1
4.976791990E1,2.396718264E0,-1.754773140E0,3.249508381E0
4.981791990E1,1.466333866E-1,-1.552437782E0,-1.569046497E0
4.986791990E1,-6.646690369E-1,-1.154450417E0,-6.945066452E-1
4.991791990E1,5.621433258E-3,-1.136933327E0,-4.427680969E-1
4.996791990E1,-2.267196178E-1,-1.761806011E-1,-2.330202103E0
5.001791990E1,-8.883546591E-1,9.786033630E-2,-3.426164627E0
5.006791990E1,-2.389814138E0,1.798254371E0,-3.763495445E0
5.011791990E1,-1.236474633E0,1.384466648E0,-3.039851189E0
5.016791990E1,-1.140772820E0,1.106185079E0,-3.010919094E0
5.021791990E1,-4.292206764E-1,9.835131168E-1,-1.937102318E0
5.026791990E1,-3.774423599E-1,8.511581421E-1,-1.584730148E0
5.031791990E1,-1.021382809E-1,-2.262688637E0,4.710836411E-1
5.036791990E1,8.119745255E-1,-3.667895794E0,6.381506920E-1
5.041791990E1,2.782372236E-1,-2.457629681E0,2.668495655E0
5.046791990E1,4.247603416E0,-6.497926712E-1,2.562857628E0
5.051791990E1,-2.947250843E0,-9.019832611E-1,3.383944988E0
5.056791990E1,3.970431089E0,-3.023614883E-1,2.122842789E0
5.061791990E1,-9.087288380E-2,-1.233259201E0,1.540286541E0
5.066791990E1,-3.573957682E-1,-1.883618832E0,-1.047149658E0
5.071791990E1,4.283092022E-1,3.152012825E-1,4.252943993E-1
5.076791990E1,2.234317780E0,-5.116262436E-1,1.158817291E0
5.081791990E1,2.444772720E0,5.263519287E-2,-1.783485413E-1
5.086791990E1,3.276264668E-1,-3.065326214E0,3.715362549E-1
5.091791990E1,5.017769337E-1,-1.894881725E0,-7.154464722E-1
5.096791990E1,-7.792618275E-1,-1.282816172E0,-1.878162384E0
5.101791990E1,-6.311426163E-1,1.045443535E0,-4.586194038E0
5.106791990E1,-9.277749062E-1,8.866283894E-1,-4.367278099E0
5.111791990E1,-1.756113887E0,2.085153580E0,-3.344149590E0
5.116791990E1,-8.311972618E-1,1.957485557E0,-3.327108383E0
5.121791990E1,-1.260403991E0,7.068235874E-1,-1.753011703E0
5.126791990E1,-4.954822063E-1,-5.274324417E-1,1.006391525E0
5.131791990E1,-5.752873421E-1,-2.693966866E0,3.468489647E-1
5.136791990E1,6.676306725E-1,-2.858732224E0,1.358003139E0
5.141791990E1,2.055808783E0,-1.152297974E0,8.606925011E-1
5.146791990E1,-4.758154750E-1,-2.359859467E0,4.139633656E0
5.151791990E1,3.108420849E0,-1.464521408E0,4.264981270E0
5.156791990E1,1.219565868E-1,-9.974937439E-1,1.036436081E0
5.161791990E1,-9.561457634E-1,4.945850372E-1,2.228393555E-1
5.166791990E1,1.312259078E0,2.391119003E-1,-3.117837906E-1
5.171791990E1,1.734556198E0,-7.955164909E-1,1.961782932E0
5.176791990E1,1.845630169E0,-1.170448780E0,6.192431450E-1
5.181791990E1,1.032655239E0,-1.582616329E0,-4.510893822E-1
5.186791990E1,3.438766003E-1,-3.425852299E0,7.929658890E-1
5.191791990E1,-5.443875790E-1,-1.475523472E0,-1.180970192E0
5.196791990E1,-8.270123005E-1,-1.719663858E0,-2.388813019E0
5.201791990E1,-1.714978814E0,2.075218201E0,-6.111109734E0
5.206791990E1,-1.925584078E0,1.755208492E0,-2.915343761E0
5.211791990E1,-1.123368502E0,8.582608700E-1,-3.476712227E0
5.216791990E1,-7.540193796E-1,1.415086985E0,-6.784973145E-1
5.221791990E1,3.870670795E-1,1.358908653E0,-1.501549721E0
5.226791990E1,-1.269118667E0,-4.947967529E-1,-2.757351875E0
5.231791990E1,1.731932163E-2,-1.960085869E0,-3.300800323E-1
5.236791990E1,3.429803610E0,-3.494999409E0,3.936911583E0
5.241791990E1,3.572485447E-1,-2.031090736E0,1.248081684E0
5.246791990E1,-3.278829575E0,-2.401027679E0,3.365761757E0
5.251791990E1,2.302812099E0,-7.175245285E-1,2.100628853E0
5.256791990E1,3.537684679E-1,7.608084679E-1,1.817186356E0
5.261791990E1,2.992367744E-1,-6.412158012E-1,4.242892265E-1
5.266791990E1,7.349169254E-2,-8.836202621E-1,8.315753937E-1
5.271791990E1,3.885746717E0,-7.954535484E-1,1.582320690E0
5.276791990E1,7.584187984E-1,-8.237814903E-1,3.512477875E-2
5.281791990E1,1.412377357E0,-1.969961643E0,1.180280685E0
5.286791990E1,-3.846442699E-1,-5.314307213E-1,-1.988968849E0
5.291791990E1,4.754805565E-2,-1.870616198E0,-6.314859390E-1
5.296791990E1,-1.243953228E0,-1.792269707E0,-1.859284878E0
5.301791990E1,-1.435900688E0,2.666662216E0,-4.476683140E0
5.306791990E1,-1.065021157E0,1.143708467E0,-4.289127350E0
5.311791990E1,-1.803306699E0,1.592346191E0,-3.385787487E0
5.316791990E1,5.032982826E-1,1.607425928E0,-3.479279995E0
5.321791990E1,-7.978754044E-1,-4.497759342E-1,2.796401978E-1
5.326791990E1,-6.061980724E-1,-5.947027206E-1,1.742615700E-1
5.331791990E1,-4.850468636E-1,-2.004573822E0,-1.420689106E0
5.336791990E1,4.217830896E-1,-2.595824718E0,1.424490452E0
5.341791990E1,1.823286891E0,-1.755795479E0,3.026000977E0
5.346791990E1,1.521549106E0,-2.379772186E0,4.738582611E0
5.351791990E1,-1.833312511E-1,-8.237276077E-1,2.464001179E0
5.356791990E1,3.015863895E-2,8.045759201E-1,1.689678669E0
5.361791990E1,-5.454487801E-1,-2.102991581E0,8.943581581E-1
5.366791990E1,-3.513329029E-1,-7.474937439E-1,-2.723298073E-1
5.371791990E1,1.800819397E0,1.643180847E-2,1.862990379E0
5.376791990E1,1.798282146E0,-1.228963375E0,5.620412827E-1
5.381791990E1,-1.991565228E-1,-1.567090988E0,2.128729820E-1
5.386791990E1,5.124399662E-1,-3.211049557E0,1.203755379E0
5.391791990E1,-1.389534473E-1,-3.321039200E0,-4.774227142E-1
5.396791990E1,-4.204511642E-1,-1.582670212E-1,-5.428627968E0
5.401791990E1,-4.402209759E0,2.984059811E0,-5.314766884E0
5.406791990E1,-1.652105570E0,3.501307487E0,-4.340888023E0
5.411791990E1,-8.951071501E-1,-6.042652130E-1,4.620027542E-1
5.416791990E1,1.162605286E-1,7.679934502E-1,-1.234045029E-1
5.421791990E1,-1.145457149E0,-1.030006409E-1,-2.628748417E0
5.426791990E1,-8.899998665E-1,-6.004619598E-2,-1.068087578E0
5.431791990E1,-4.827976227E-2,1.283109188E0,-2.056911945E0
5.436791990E1,3.524423838E-1,-9.548454285E-1,1.249274254E0
5.441791990E1,2.725979328E0,-6.621716976E0,3.195796013E0
5.446791990E1,8.756482601E-1,-4.424327850E0,3.885323048E0
5.451791990E1,1.126912117E0,-1.296682358E-1,2.294515610E0
5.456791990E1,-8.845407963E-1,3.258438110E0,-9.447398186E-1
5.461791990E1,-1.327722192E0,1.889020443E0,-1.181740761E0
5.466791990E1,2.273680210E0,-6.227574348E-1,2.513531685E0
5.471791990E1,7.699726105E0,-3.774908543E0,4.405341625E0
5.476791990E1,-7.194985151E-1,-2.555151939E0,-9.253864288E-1
5.481791990E1,4.191968441E-1,-1.929204464E0,-5.194730759E-1
5.486791990E1,6.544017792E-2,-1.318883419E0,-3.071554661E0
5.491791990E1,-2.470676184E0,3.906583786E-1,-1.782061577E0
5.496791990E1,6.058168411E-1,-7.363550663E-1,-2.656989574E0
5.501791990E1,-1.220798135E0,-1.053260446E0,-2.047295094E0
5.506791990E1,-9.133522511E-1,2.187576294E0,-3.179313660E0
5.511791990E1,-1.686320066E0,2.002252340E0,-6.295710087E0
5.516791990E1,-3.076715469E-1,1.861243367E0,-9.540061951E-1
5.521791990E1,-1.335500717E0,-2.100196838E0,-9.996547699E-1
5.526791990E1,-3.527493477E-1,3.706345558E-1,7.455797195E-1
5.531791990E1,-1.470820904E-1,1.000776291E-1,6.870379448E-1
5.536791990E1,7.825757265E-1,-4.858886719E0,7.239274979E-1
5.541791990E1,3.938956261E-1,1.147616863E0,6.764936447E-1
5.546791990E1,9.935578108E-1,-8.039855957E-1,2.588097572E0
5.551791990E1,1.745499372E0,-3.765428543E0,5.773494720E0
5.556791990E1,7.879080772E-1,9.612255096E-1,1.719080925E0
5.561791990E1,-1.059194565E0,8.069829941E-1,5.101885796E-1
5.566791990E1,5.844585896E-1,-3.586737633E0,1.732878685E0
5.571791990E1,3.135885239E0,1.322554111E0,1.190596104E0
5.576791990E1,4.551377296E-1,1.182761192E-1,5.003604889E-1
5.581791990E1,1.285820007E-1,-1.791388035E0,-1.800075531E0
5.586791990E1,7.754366398E-1,-8.844976425E-1,2.654453278E0
5.591791990E1,1.831614494E0,-3.151103497E0,8.507003784E-1
5.596791990E1,2.018499374E-1,-2.390219450E0,-3.618891239E0
5.601791990E1,-4.356395245E0,4.377127647E0,-7.530632973E0
5.606791990E1,-1.071677327E0,9.994053841E-2,-4.730297089E0
5.611791990E1,-1.197636127E-1,3.284645796E0,-2.185248375E0
5.616791990E1,-5.709159374E-1,5.223350525E-1,4.176235199E-1
5.621791990E1,-1.107289076E0,-2.163758516E0,-3.056154251E-1
5.626791990E1,-3.213093281E-1,1.347339630E0,-1.493616581E0
5.631791990E1,-7.594312429E-1,4.764871597E-1,-1.104277611E0
5.636791990E1,8.393654823E-1,-1.877046108E0,-1.721754551E0
5.641791990E1,-6.792691946E-1,8.424873352E-1,2.093725681E0
5.646791990E1,5.573679924E0,-1.144143200E1,5.990964413E0
5.651791990E1,-3.378485441E-1,6.217079163E-1,5.045716286E0
5.656791990E1,-8.400564194E-1,4.353971481E-1,1.152577877E0
5.661791990E1,-8.908067942E-1,8.569111824E-1,-1.145397902E0
5.666791990E1,-6.088339090E-1,9.610419273E-1,-4.752016068E-2
5.671791990E1,3.406609774E0,-1.729550362E0,2.820920944E0
5.676791990E1,2.049377203E0,-1.177388668E0,8.767118454E-1
5.681791990E1,1.455299854E-1,-9.319372177E-1,-9.942240715E-1
5.686791990E1,-2.959856987E-1,-3.921649933E0,1.047104836E0
5.691791990E1,2.292425632E-1,-1.174180984E0,-9.485430717E-1
5.696791990E1,2.496762276E-1,-3.208372593E-1,-2.672964096E0
5.701791990E1,-2.561307430E0,1.660691619E0,-5.959502220E0
5.706791990E1,-1.641933799E0,4.028659821E0,-4.221040726E0
5.711791990E1,8.399983644E-1,7.989537716E-1,-8.712635040E-1
5.716791990E1,-2.196789026E0,-1.589686394E0,-1.646743774E0
5.721791990E1,-3.156244755E-1,1.551333666E0,-1.230618954E0
5.726791990E1,-3.962333202E-1,2.441247463E0,-3.648116589E0
5.731791990E1,-3.131229877E0,-9.353117943E-1,-1.251681805E0
5.736791990E1,3.427300453E0,-2.731733322E0,1.207704544E0
5.741791990E1,3.322463751E0,-3.000396729E0,2.807384014E0
5.746791990E1,2.983280420E-1,-6.058271408E0,2.855186462E0
5.751791990E1,-1.096151114E0,7.572469711E-1,3.521088123E0
5.756791990E1,1.007120490E0,2.127546787E0,8.994607925E-1
5.761791990E1,-9.536637664E-1,3.843383789E-1,-1.072392464E-1
5.766791990E1,2.069475412E0,-1.090599537E0,1.167781353E0
5.771791990E1,5.446234703E0,-4.516395092E0,5.455390930E0
5.776791990E1,-8.710207939E-1,-1.646530151E0,-1.319482803E0
5.781791990E1,1.722084761E0,1.425204277E-1,-1.269378662E-1
5.786791990E1,5.236697197E-2,-5.695953369E-1,-1.770485401E0
5.791791990E1,-2.024466991E-1,3.109059334E-1,-3.604144096E0
5.796791990E1,-1.422380567E0,-2.317764997E0,-1.465390205E0
5.801791990E1,1.027138233E-1,-1.070891380E0,8.120670319E-1
5.806791990E1,-8.860355616E-1,2.883168697E0,-3.217118263E0
5.811791990E1,-3.263340235E0,1.750808239E0,-6.482222557E0
5.816791990E1,-2.372708321E0,1.164844632E0,-4.552912712E0
5.821791990E1,1.543189526E0,2.910794258E0,-1.151552677E0
5.826791990E1,3.995234966E-1,-1.588797569E0,1.738618374E0
5.831791990E1,-6.717880964E-1,-3.442866325E0,-9.781289101E-1
5.836791990E1,7.337104082E-1,-1.616022110E0,6.817908287E-1
5.841791990E1,3.392390728E0,-8.835768700E-1,1.903697968E0
5.846791990E1,-7.490150928E-1,-1.428564072E0,2.042300224E0
5.851791990E1,3.205129623E0,-3.258114815E0,4.177445889E0
5.856791990E1,-5.463945866E-2,-1.567399979E0,2.959021568E0
5.861791990E1,-1.051807404E0,-5.351352692E-2,-1.601371765E-1
5.866791990E1,5.167021751E-1,9.722886086E-1,-6.538605690E-1
5.871791990E1,2.124527454E0,-1.258871555E0,2.907115936E0
5.876791990E1,1.353810310E0,-2.343936443E0,8.091893196E-1
5.881791990E1,-1.663908958E-1,-1.501784325E-1,3.827133179E-1
5.886791990E1,4.658977985E-1,-2.709336281E0,-1.459691048E0
5.891791990E1,-4.503717422E-1,-1.387427568E0,-7.052783966E-1
5.896791990E1,-9.435415268E-2,-4.879546165E-1,1.735000610E-1
5.901791990E1,-2.923594475E0,-2.942252159E-1,-3.764043808E0
5.906791990E1,-1.200137854E0,2.212984562E0,-4.642332077E0
5.911791990E1,-1.223410130E0,2.982704163E0,-4.325119972E0
5.916791990E1,-1.476580620E0,9.121274948E-2,-2.224884510E0
5.921791990E1,-8.320946693E-1,-1.064708233E0,9.293441772E-1
5.926791990E1,3.243217468E-1,1.169553041E0,3.294224739E-1
5.931791990E1,-1.056694984E0,-5.050644875E-1,-3.474688530E-1
5.936791990E1,-6.496361494E-1,-5.214975357E0,-5.019412041E-1
5.941791990E1,-5.685006380E-1,-3.461117744E0,1.657612324E0
5.946791990E1,7.821701050E0,3.991199970E0,3.752977371E0
5.951791990E1,-3.948912621E0,-1.898685455E0,3.839216709E0
5.956791990E1,5.253697634E-1,-1.956485748E0,2.630202293E0
5.961791990E1,1.880909681E0,-8.871288300E-1,1.690701485E0
5.966791990E1,-1.159474373E0,-3.966612816E-1,-1.693076134E0
5.971791990E1,-1.965768337E-1,2.080503464E0,-3.446431160E-1
5.976791990E1,5.310025692E0,-9.682960510E-1,3.788509846E0
5.981791990E1,2.250077724E-1,-3.650674820E0,-4.921822548E-1
5.986791990E1,1.125702858E0,-1.010550976E0,1.341359138E0
5.991791990E1,5.778255463E-1,-2.568204880E0,-1.132413864E0
5.996791990E1,-1.166921854E0,-2.837793827E-1,-2.486719131E0
6.001791990E1,-2.953470707E0,2.260870457E0,-4.642270088E0
6.006791990E1,-3.939408064E-1,8.135146499E-1,-4.607323170E0
6.011791990E1,-6.425662041E-1,1.173860550E0,-4.590604782E0
6.016791990E1,1.142251492E-1,2.875565052E0,-2.681536674E0
6.021791990E1,-2.883880138E-1,1.361500978E0,-2.540318489E0
6.026791990E1,-1.693415642E-2,1.350703239E0,-1.775693893E0
6.031791990E1,-4.046527147E-1,-4.313825607E0,4.292001724E-1
6.036791990E1,1.295943975E0,-3.495721340E0,2.180842400E0
6.041791990E1,3.639181852E-1,-2.594587803E0,1.246415615E0
6.046791990E1,1.164418697E0,-5.654497147E-1,9.265208244E-1
6.051791990E1,-2.373881340E-1,2.322709560E0,3.123371601E0
6.056791990E1,3.251520157E0,-2.628772736E0,4.377121925E0
6.061791990E1,6.760530472E-1,2.888898849E-1,1.081930637E0
6.066791990E1,-7.419897318E-1,-2.371284962E0,6.092691422E-1
6.071791990E1,2.437609673E0,-3.821653843E0,5.303258896E-1
6.076791990E1,1.333873034E0,-8.234405518E-1,1.524292469E0
6.081791990E1,-6.311206818E-1,-5.196619034E-2,-1.679600239E0
6.086791990E1,-1.999795079E0,-2.653689861E0,-2.872776985E0
6.091791990E1,2.105203390E0,1.386224627E0,1.113500595E0
6.096791990E1,-2.836768627E-1,-1.634867668E0,-2.319699287E0
6.101791990E1,-3.784213781E0,1.723449111E0,-2.514947414E0
6.106791990E1,3.917171955E-1,-2.288179398E0,1.208493233E0
6.111791990E1,-4.355773926E-1,2.393683195E0,-5.468419552E0
6.116791990E1,-2.289503813E0,3.590223551E0,-7.074289799E0
6.121791990E1,-2.504094839E0,3.328031540E0,-5.591211319E0
6.126791990E1,-2.262917042E0,-1.676498413E0,-3.008595943E0
6.131791990E1,6.760716438E0,-9.242397308E0,5.866163731E0
6.136791990E1,1.133299112E0,-6.534852028E0,3.181813717E0
6.141791990E1,-9.140397310E-1,3.159017563E-1,4.332094193E-1
6.146791990E1,-2.420036197E-1,5.281725883E0,1.019869804E0
6.151791990E1,4.491631985E0,-1.165075302E0,7.146162510E0
6.156791990E1,1.413129091E0,-4.025043488E0,-5.864429474E-1
6.161791990E1,-1.410811663E0,5.852146149E-1,-4.500975609E-1
6.166791990E1,4.181867838E-1,-2.761360645E0,1.637620449E0
6.171791990E1,3.529181004E0,-1.983180523E0,3.133201599E-2
